time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
15.10599995,0.00005235,0.01411514,0.00100000,0.68641872,0.22816939,0.79813551
15.20599985,0.00177823,0.01582144,0.00500000,0.71239041,0.23033279,0.78935785
15.30599999,0.00038498,0.01789614,0.00700000,0.72917660,0.22801042,0.80025918
15.40599990,0.00159570,0.01487931,0.00400000,0.70439756,0.22634188,0.78222131
15.50599980,0.00170848,0.01462262,0.00400000,0.70680108,0.22568697,0.79395321
15.60599995,0.00335443,0.01736081,0.00000000,0.71291638,0.22168083,0.80522094
15.70599985,0.00244566,0.02149555,0.00400000,0.71717116,0.23184747,0.80369003
15.80599999,0.00388626,0.01712154,0.00600000,0.71600580,0.21902191,0.81041425
15.90599990,0.00699412,0.01421767,0.00800000,0.71713203,0.20877528,0.82225375
16.00599980,0.00986151,0.01282188,0.00010000,0.76386961,0.20318489,0.83017420
16.10599995,0.01166126,0.01113620,0.00600000,0.75267609,0.20668942,0.83083863
16.20699978,0.01302924,0.01463451,0.00900000,0.74365025,0.21752213,0.83072011
16.30699992,0.01676936,0.01058105,0.00400000,0.77308811,0.20983376,0.83188494
16.40699983,0.01755651,0.01535901,0.00600000,0.79091810,0.21818227,0.82584516
16.50699997,0.01596157,0.01476917,0.00800000,0.77863831,0.21670519,0.83056368
16.60699987,0.00698685,0.01250935,0.01100000,0.71913484,0.21727011,0.82785363
16.70699978,0.00573602,0.00724901,0.00600000,0.73342318,0.21113057,0.80671043
16.80699992,0.00675092,0.00997322,0.00300000,0.72814910,0.21423176,0.81637813
16.90699983,0.00871842,0.01156154,0.01000000,0.74270832,0.21591659,0.82875893
17.00699997,0.00776948,0.01152975,0.01200000,0.76136509,0.21803603,0.81183829
17.10699987,0.00720448,0.01046640,0.01000000,0.74655034,0.21534363,0.80992427
17.20699978,0.01237378,0.00545707,0.00400000,0.76972157,0.20424731,0.81278496
17.30699992,0.01152597,0.00630572,0.00900000,0.76753694,0.20694072,0.79059551
17.40699983,0.01286516,0.00413494,0.00900000,0.75637874,0.18989362,0.77394103
17.50699997,0.01179543,0.00960406,0.01300000,0.74718471,0.18835101,0.77203293
17.60699987,0.00976968,0.00990572,0.01200000,0.74616778,0.18045895,0.76670514
17.70699978,0.01057714,0.00455346,0.01300000,0.75314619,0.18291560,0.76665627
17.80699992,0.00018170,0.01073205,0.00900000,0.69585885,0.19574676,0.76798312
17.90699983,0.00258728,0.00799412,0.01000000,0.68735742,0.18371082,0.78164450
18.00699997,0.00450450,0.00944720,0.02500000,0.68200485,0.17844264,0.83216044
18.10699987,0.00292625,0.00737137,0.02000000,0.71032967,0.18570113,0.84717718
18.20699978,0.00373216,0.00489908,0.00900000,0.70013665,0.18486858,0.77110206
18.30699992,0.00368063,0.00647943,0.01400000,0.69051234,0.18638267,0.80158204
18.40699983,0.00741971,0.02087074,0.01400000,0.66642220,0.21177070,0.78964456
18.50699997,0.00817022,0.01998043,0.01400000,0.68143513,0.21055103,0.79173795
18.60699987,0.00789046,0.01295031,0.01200000,0.67273600,0.19771783,0.79309640
18.70699978,0.01050289,0.01050616,0.01200000,0.67706598,0.18617669,0.77658239
18.80699992,0.01143326,0.01000403,0.02200000,0.73713431,0.18398638,0.81326802
18.90799999,0.01225325,0.01266601,0.02500000,0.73673735,0.20167304,0.81070805
19.00799990,0.01658449,0.00990982,0.02100000,0.74047471,0.18216587,0.79887763
19.10799980,0.01404694,0.00726523,0.02600000,0.74077849,0.19010318,0.77700204
19.20799994,0.01163811,0.01000021,0.02900000,0.76963899,0.19491260,0.81222055
19.30799985,0.00739304,0.01535816,0.02200000,0.73086765,0.20590646,0.81591353
19.40799999,0.01176205,0.01251296,0.02000000,0.73727011,0.20653728,0.79019108
19.50799990,0.00715660,0.00940601,0.01800000,0.69450321,0.19032370,0.77538921
19.60799980,0.00629886,0.01111775,0.01300000,0.71779312,0.20998182,0.71909967
19.70799994,0.00951374,0.00880334,0.01400000,0.71540785,0.19676666,0.73386642
19.80799985,0.00914810,0.01005795,0.00700000,0.70879972,0.21666873,0.72339006
19.90799999,0.01214545,0.00691145,0.00500000,0.77178342,0.20551884,0.72948625
20.00799990,0.00762913,0.00414686,0.01200000,0.73162291,0.19517098,0.73587335
20.10799980,0.01032288,0.00152253,0.01300000,0.77985240,0.18014786,0.72886571
20.20799994,0.01161848,0.00490110,0.02100000,0.81696690,0.18202952,0.76624061
20.30799985,0.01072658,0.00755781,0.02200000,0.82982842,0.18565982,0.76471438
20.40799999,0.01257363,0.00548487,0.01800000,0.85002173,0.18117023,0.75579204
20.50799990,0.00861878,0.00378505,0.01700000,0.79587328,0.18556012,0.76151221
20.60799980,0.01177636,0.00089847,0.01700000,0.82123611,0.18951140,0.76999204
20.70799994,0.00705051,0.00736820,0.00800000,0.78499849,0.20308590,0.72836794
20.80799985,0.00671758,0.00938052,0.00700000,0.78652715,0.22010828,0.72515556
20.90799999,0.00902547,0.00694557,0.00500000,0.82094342,0.20531221,0.74014489
21.00799990,0.01291849,0.00457083,0.00400000,0.81186795,0.21045338,0.74184835
21.10799980,0.00868889,0.00585689,0.00900000,0.77473550,0.21677763,0.73932484
21.20799994,0.01065742,0.00574278,0.01200000,0.83730339,0.20922953,0.74266953
21.30799985,0.00788922,0.01079307,0.01500000,0.78032396,0.22671603,0.79308269
21.40799999,0.01134769,0.01125344,0.01000000,0.82567264,0.22714609,0.72798375
21.50799990,0.00312581,0.00952677,0.01300000,0.77602091,0.22739712,0.74247988
21.60899997,0.00787031,0.00129160,0.00800000,0.78341848,0.20351133,0.73391096
21.70899987,0.00590425,0.00416891,0.00800000,0.78854954,0.21357296,0.70917686
21.80899978,0.00271867,0.01001892,0.00600000,0.79761921,0.23082628,0.70635843
21.90899992,0.00453727,0.00889175,0.00500000,0.77153816,0.23496226,0.71112196
22.00899982,0.00923931,0.00693435,0.01600000,0.80311784,0.22300549,0.77895351
22.10899997,0.01205495,0.00543675,0.01600000,0.78022977,0.22642958,0.79554247
22.20899987,0.01224004,0.00551193,0.02100000,0.79063906,0.22788378,0.82961086
22.30899978,0.00793723,0.00612947,0.02000000,0.80332844,0.22408145,0.79431014
22.40899992,0.00876215,0.00452490,0.01700000,0.79959748,0.22317088,0.78516500
22.50899982,0.00228233,0.00718964,0.01200000,0.74941363,0.24589931,0.79556130
22.60899997,0.00281190,0.00803699,0.00800000,0.73951740,0.24748334,0.74294172
22.70899987,0.00408614,0.00777840,0.00600000,0.71982159,0.24611297,0.71563382
22.80899978,0.00417511,0.00920969,0.00800000,0.72374266,0.23813836,0.71234394
22.90899992,0.00326916,0.00849250,0.00400000,0.69216836,0.24064484,0.73461983
23.00899982,0.00750062,0.00750471,0.00000000,0.73825324,0.24150722,0.70501197
23.10899997,0.00644204,0.00587793,0.00200000,0.71441364,0.23689530,0.68313909
23.20899987,0.00214247,0.00639842,0.00100000,0.65889792,0.23912072,0.68984155
23.30899978,0.00220571,0.00567405,0.00000000,0.67206377,0.23881836,0.70960999
23.40899992,0.00076108,0.00002746,0.00200000,0.67243259,0.23285662,0.67054082
23.50899982,0.00089601,0.00287005,0.00200000,0.63414274,0.23835422,0.70429884
23.60899997,0.00026727,0.00235554,0.00100000,0.62841081,0.23425399,0.68157635
23.70899987,0.00059195,0.00151644,0.00300000,0.66038902,0.23582221,0.68047097
23.80899978,0.00222768,0.01125733,0.00800000,0.63217488,0.24815690,0.68187946
23.90899992,0.00214907,0.01214708,0.01100000,0.60688543,0.24474901,0.73191798
24.00899982,0.00315811,0.00401825,0.01000000,0.61389401,0.21589268,0.74240196
24.10899997,0.00402532,0.00371575,0.01000000,0.64387179,0.21801273,0.70224957
24.20899987,0.00103594,0.00394675,0.00100000,0.65689182,0.22053402,0.66253202
24.30899978,0.00127224,0.00572987,0.00000000,0.64702639,0.22367091,0.64581571
24.40999985,0.00200856,0.00651580,0.00100000,0.64178136,0.22170489,0.65114275
24.50999999,0.00200159,0.00705504,0.00200000,0.64620293,0.23833456,0.64525558
24.60999990,0.00510745,0.00841986,0.00100000,0.73550106,0.23587730,0.65588825
24.70999980,0.00131137,0.00281608,0.00100000,0.66534430,0.21049639,0.66102232
24.80999994,0.00075093,0.00110277,0.00700000,0.67966134,0.21487666,0.69177828
24.90999985,0.00079736,0.00011923,0.01200000,0.67164449,0.21863441,0.77452589
25.00999999,0.00359287,0.00096504,0.01200000,0.67937518,0.21963839,0.76520595
25.10999990,0.00253089,0.00127066,0.01400000,0.68027143,0.20580142,0.75490503
25.20999980,0.00128915,0.00443374,0.00200000,0.70357330,0.21510238,0.69284387
25.30999994,0.00084836,0.00052942,0.00700000,0.68766242,0.20990785,0.67703299
25.40999985,0.00046207,0.00175114,0.00300000,0.66688963,0.20859049,0.67366191
25.50999999,0.00231198,0.00682530,0.00500000,0.66168973,0.23186444,0.67513682
25.60999990,0.00678968,0.00649233,0.00100000,0.74374956,0.22255141,0.67986822
25.70999980,0.00428815,0.00445666,0.00300000,0.74351516,0.22224346,0.69603162
25.80999994,0.00456448,0.00574504,0.00600000,0.74593859,0.21317677,0.72821773
25.90999985,0.00278942,0.00503479,0.00500000,0.68757739,0.21215151,0.71497463
26.00999999,0.00046855,0.00660458,0.01200000,0.70972903,0.21764630,0.71014188
26.10999990,0.00230404,0.00377246,0.01600000,0.70774252,0.21544894,0.72497424
26.20999980,0.00283654,0.00547029,0.01200000,0.74226526,0.22235526,0.71808102
26.30999994,0.00105898,0.00789421,0.01400000,0.71360233,0.22632124,0.75152279
26.40999985,0.00076522,0.00895737,0.01300000,0.67669432,0.22321405,0.75008723
26.50999999,0.00135550,0.00629068,0.01300000,0.66336467,0.21950262,0.76381569
26.60999990,0.00155901,0.00411455,0.01200000,0.68583951,0.21390015,0.73539418
26.70999980,0.00312556,0.00459139,0.01000000,0.68045327,0.22412576,0.76386384
26.80999994,0.00495407,0.00518239,0.00700000,0.67831518,0.23164535,0.70262004
26.90999985,0.00285883,0.00586831,0.00400000,0.67030470,0.24040899,0.69474965
27.00999999,0.00234244,0.00569236,0.00300000,0.68902335,0.24431909,0.71900241
27.11099982,0.00214197,0.00679205,0.00600000,0.67098723,0.25120434,0.70705313
27.21099997,0.00050151,0.00985436,0.00600000,0.66495547,0.24727029,0.72775827
27.31099987,0.00503349,0.00174184,0.00300000,0.62468046,0.23349615,0.70643885
27.41099977,0.00759596,0.00003703,0.00400000,0.63889774,0.23621198,0.71751127
27.51099992,0.00621984,0.01091209,0.00100000,0.65213663,0.23899892,0.71368022
27.61099982,0.00591845,0.01582978,0.00800000,0.65782360,0.25341420,0.71751437
27.71099997,0.00502536,0.02288833,0.00800000,0.63118887,0.26508620,0.71261178
27.81099987,0.00292395,0.01555958,0.01000000,0.63947259,0.25198387,0.76025557
27.91099977,0.00887963,0.01152615,0.00700000,0.61382755,0.23789325,0.69245032
28.01099992,0.00766872,0.01432623,0.00200000,0.62269335,0.24445012,0.67651492
28.11099982,0.00567527,0.01528010,0.00800000,0.62341068,0.23602532,0.68289984
28.21099997,0.00484973,0.01249320,0.00900000,0.63612422,0.23951979,0.69763351
28.31099987,0.00697713,0.00989038,0.00900000,0.63479462,0.23303367,0.65970760
28.41099977,0.00391014,0.00996197,0.00100000,0.62959728,0.22311382,0.64851704
28.51099992,0.00599142,0.01558951,0.00300000,0.62717992,0.22933895,0.66395303
28.61099982,0.00607492,0.01811809,0.00500000,0.62536808,0.22164069,0.62990105
28.71099997,0.00822452,0.02276043,0.00900000,0.61547752,0.24109289,0.61498923
28.81099987,0.00707863,0.01017364,0.01100000,0.60960289,0.21118491,0.66671610
28.91099977,0.00955821,0.01053426,0.01100000,0.60704921,0.21756697,0.66745882
29.01099992,0.01557094,0.02963572,0.01200000,0.65438718,0.24837683,0.68457727
29.11099982,0.01936181,0.03271269,0.01400000,0.62551948,0.24752431,0.72502965
29.21099997,0.01561796,0.02951354,0.00700000,0.63983001,0.23872291,0.67710844
29.31099987,0.01637757,0.02496949,0.00800000,0.61621294,0.22318571,0.67053516
29.41099977,0.01778159,0.01987197,0.00700000,0.64138639,0.20974776,0.67682304
29.51099992,0.01670054,0.02272316,0.00900000,0.65216818,0.22475312,0.70363101
29.61099982,0.02103008,0.02784431,0.01100000,0.67944969,0.24277448,0.78387269
29.71099997,0.01679359,0.02588871,0.01900000,0.67475230,0.23847299,0.77720093
29.81099987,0.01471437,0.02718837,0.02200000,0.68739510,0.23769558,0.77016041
29.91199994,0.01154781,0.02611778,0.01000000,0.61072282,0.23278565,0.77079641
30.01199985,0.01192204,0.02395485,0.00100000,0.62475567,0.20808512,0.70388445
30.11199999,0.01383535,0.02420729,0.00300000,0.66061983,0.21146638,0.68733695
30.21199989,0.01630584,0.02222902,0.00300000,0.69016951,0.21226683,0.68360292
30.31199980,0.01898593,0.02368828,0.00200000,0.69872539,0.22169868,0.68008095
30.41199994,0.01550985,0.02379967,0.00400000,0.70469570,0.21953575,0.70508358
30.51199985,0.01072095,0.02610175,0.00400000,0.64502481,0.21779815,0.70929824
30.61199999,0.01007381,0.02922017,0.00100000,0.65165311,0.23396718,0.73160208
30.71199989,0.01276639,0.02896876,0.00700000,0.61817365,0.23409919,0.74008079
30.81199980,0.01234923,0.02752284,0.01500000,0.62210549,0.21371231,0.80419818
30.91199994,0.01377831,0.02987052,0.01600000,0.61508288,0.22486649,0.82800842
31.01199985,0.00503255,0.02864827,0.02000000,0.63167694,0.21847818,0.83968578
31.11199999,0.00756612,0.02962775,0.01000000,0.61038532,0.22125992,0.78815787
31.21199989,0.01153120,0.02760890,0.00700000,0.59521744,0.20976240,0.78171991
31.31199980,0.01310999,0.03032636,0.00600000,0.61137275,0.22312252,0.77340915
31.41199994,0.01375121,0.02912171,0.01400000,0.58265615,0.21143006,0.84575636
31.51199985,0.00971005,0.02936350,0.00800000,0.59821477,0.21310130,0.80318522
31.61199999,0.00857150,0.02883348,0.01300000,0.57201449,0.21087460,0.84563339
31.71199989,0.00978155,0.03105127,0.01200000,0.59302771,0.21782484,0.82810824
31.81199980,0.01162889,0.02959897,0.01400000,0.58680305,0.21564777,0.86693309
31.91199994,0.00677213,0.02996095,0.02000000,0.58650572,0.22532377,0.85483683
32.01199985,0.00869667,0.02258336,0.00200000,0.61495664,0.21275500,0.79353278
32.11199999,0.01015030,0.01655389,0.00200000,0.62334209,0.20936298,0.77145493
32.21199989,0.01373179,0.01601399,0.00000000,0.64526315,0.20135699,0.76866226
32.31199980,0.01819772,0.01801563,0.00200000,0.68023317,0.21197271,0.75496601
32.41199994,0.01402753,0.02779638,0.00000000,0.62077669,0.21912827,0.75019573
32.51199985,0.01173439,0.02428815,0.00300000,0.62063290,0.21489128,0.73573030
32.61199999,0.01490142,0.02044230,0.00500000,0.68319692,0.20023846,0.70054552
32.71299982,0.02585301,0.02348770,0.00600000,0.67834567,0.20557881,0.68822642
32.81299996,0.01520235,0.02989061,0.02100000,0.66199297,0.22371246,0.77108566
32.91299987,0.01577872,0.03083653,0.02200000,0.65554011,0.22941615,0.76890501
33.01299977,0.01964147,0.03088321,0.02400000,0.66516480,0.22494914,0.76210529
