time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
8.10700011,0.00593229,0.01464711,0.02200000,0.78609527,0.20889017,0.80741406
8.20700002,0.00481631,0.01632186,0.02590000,0.79523446,0.21019199,0.78751725
8.30800009,0.00146408,0.01650898,0.03490000,0.74862928,0.20932570,0.80805072
8.40799999,0.00022779,0.01998194,0.04290000,0.76122298,0.22373409,0.83471199
8.50800014,0.00000744,0.02267355,0.04590000,0.79135489,0.22442673,0.81280871
8.60800004,0.00259228,0.02315729,0.05190000,0.77192416,0.22784443,0.82124555
8.70800018,0.00176922,0.02467083,0.04990000,0.77280673,0.23090432,0.81156256
8.80800009,0.00000258,0.01451206,0.04490000,0.78233788,0.20020273,0.82795234
8.90799999,0.00434444,0.01767416,0.03790000,0.78204398,0.20412145,0.84723111
9.00800014,0.00274474,0.01999391,0.04590000,0.75639810,0.22259971,0.83479523
9.10800004,0.00166595,0.02137088,0.04290000,0.78104358,0.21860057,0.83418711
9.20800018,0.00188888,0.01958474,0.04490000,0.77277196,0.21624974,0.86147412
9.30800009,0.00010230,0.01694313,0.04990000,0.77468422,0.19403891,0.87215892
9.40900016,0.00020170,0.01776174,0.04890000,0.78138654,0.19336093,0.85908523
9.50900006,0.00250170,0.02085070,0.05190000,0.81186775,0.21228990,0.84277964
9.60899997,0.00036330,0.01969665,0.04990000,0.80503895,0.20235627,0.84236373
9.70900011,0.00245188,0.02206622,0.05390000,0.77507627,0.20117036,0.86568652
9.80900002,0.00248889,0.02317014,0.05790000,0.80479929,0.20696840,0.86848251
9.90900016,0.00131037,0.02422422,0.06190000,0.79580180,0.21398483,0.91284517
10.00900006,0.00196263,0.01576446,0.05790000,0.81039345,0.20363403,0.86609276
10.10899997,0.00541076,0.01559018,0.05490000,0.79838478,0.20802421,0.86272378
10.20900011,0.00356240,0.01425094,0.05990000,0.79511563,0.20410798,0.91480160
10.30900002,0.00400886,0.01390356,0.05890000,0.80806808,0.20473921,0.92049854
10.40900016,0.00241849,0.01612454,0.05890000,0.83009790,0.21256945,0.90367513
10.50999999,0.00179832,0.01866725,0.06090000,0.83471465,0.22110208,0.94939529
10.61000013,0.00545727,0.01841923,0.06690000,0.86338398,0.21847810,0.92147695
10.71000004,0.00211158,0.01618614,0.07390000,0.82098319,0.20714669,0.97559777
10.81000018,0.00215992,0.00933942,0.06600000,0.79932318,0.20313547,0.89904184
10.91000009,0.00430582,0.00990959,0.06200000,0.81032631,0.20142390,0.89165109
11.00999999,0.00749387,0.01181914,0.06000000,0.83899750,0.20988265,0.86064319
11.11000013,0.00656363,0.01200536,0.05800000,0.83775963,0.21011001,0.88816171
11.21000004,0.00733315,0.01472158,0.06490000,0.79064804,0.21297998,0.89113647
11.31000018,0.00533661,0.01699178,0.06990000,0.78875821,0.22117315,0.90092209
11.41000009,0.00188899,0.02039097,0.07390000,0.73991939,0.22846471,0.90919559
11.50999999,0.00277784,0.02130924,0.06790000,0.70946822,0.23984373,0.85965003
11.61100006,0.00335041,0.00868186,0.06400000,0.71277274,0.22053411,0.85888015
11.71099997,0.00217174,0.00682155,0.06000000,0.72788179,0.20902852,0.87164895
11.81100011,0.00295174,0.00863292,0.06100000,0.71928140,0.20695834,0.89913013
11.91100001,0.00329893,0.01069191,0.06590000,0.69815805,0.22041953,0.89084743
12.01100016,0.00303844,0.01116324,0.06400000,0.70360609,0.22936718,0.87030430
12.11100006,0.00471268,0.01792319,0.06500000,0.71821515,0.23473254,0.87133626
12.21099997,0.00415447,0.01755108,0.06590000,0.69852733,0.24237366,0.86032909
12.31100011,0.00585371,0.01846900,0.07090000,0.77903150,0.24918726,0.85926773
12.41100001,0.00754070,0.01545502,0.07190000,0.76742277,0.25065175,0.86140132
12.51100016,0.00636234,0.01520693,0.06490000,0.75684931,0.25357090,0.84427725
12.61100006,0.00404274,0.01602549,0.06490000,0.69739081,0.25751100,0.88138300
12.71200013,0.00391522,0.01701855,0.06990000,0.70332186,0.25799405,0.89009882
12.81200004,0.00980934,0.00697329,0.06590000,0.78581977,0.24508371,0.87545621
12.91200018,0.00957379,0.00643992,0.06400000,0.75309687,0.24068412,0.85926756
13.01200008,0.01375415,0.00283429,0.06700000,0.76143370,0.23290883,0.85975423
13.11199999,0.01553757,0.00870195,0.06590000,0.74712979,0.22656251,0.86133614
13.21200013,0.01258421,0.01135507,0.07100000,0.74799488,0.24466011,0.86300347
13.31200004,0.00986652,0.00970627,0.07300000,0.71832706,0.22332320,0.84696413
13.41200018,0.00566297,0.00786771,0.07700000,0.71077944,0.21903741,0.85572592
13.51200008,0.00424205,0.00007068,0.08700000,0.67878023,0.20688733,0.91349508
13.61199999,0.00339906,0.00057997,0.08500000,0.67520498,0.20777320,0.88035909
13.71200013,0.00326592,0.00432594,0.07200000,0.66510819,0.20714278,0.84910926
13.81299996,0.00005067,0.00120309,0.07000000,0.64846183,0.19930986,0.85439002
13.91300011,0.00025806,0.00275380,0.07300000,0.65131001,0.20513761,0.86371905
14.01300001,0.00017296,0.00102960,0.07200000,0.63267601,0.20859066,0.85010278
14.11300015,0.00022337,0.00017350,0.07000000,0.65521013,0.20937904,0.85184271
14.21300006,0.00013417,0.00213354,0.06700000,0.64716597,0.21010462,0.85635561
14.31299996,0.00155644,0.00765425,0.05100000,0.67698022,0.22205556,0.86393194
14.41300011,0.00285982,0.00852299,0.04590000,0.69829858,0.22433463,0.86875230
14.51300001,0.00176880,0.00596752,0.05200000,0.67938074,0.22254969,0.86916922
14.61300015,0.00079376,0.00009973,0.06300000,0.70648626,0.20496171,0.89560858
14.71300006,0.00094280,0.00028485,0.05300000,0.69998968,0.20444262,0.87248965
14.81299996,0.00780821,0.00516254,0.04910000,0.75053315,0.21668485,0.85707803
14.91300011,0.00533029,0.00628076,0.04000000,0.72199989,0.22415618,0.82695692
15.01400018,0.00124981,0.00750253,0.05310000,0.69405009,0.22131620,0.82488810
15.11400008,0.00036714,0.00448946,0.05900000,0.68751911,0.21654132,0.84893513
15.21399999,0.00199990,0.00145959,0.05700000,0.71385634,0.21441215,0.83572849
15.31400013,0.00687005,0.00621710,0.08000000,0.77959875,0.21485161,0.86670383
15.41400003,0.00719836,0.00363780,0.05800000,0.75439887,0.21353103,0.83153033
15.51400018,0.00482880,0.00878082,0.05310000,0.70891378,0.21814293,0.83910787
15.61400008,0.00890241,0.01081421,0.06800000,0.76022916,0.22688599,0.86774871
15.71399999,0.01080484,0.00773533,0.09500000,0.76595172,0.20549057,0.93190091
15.81400013,0.00889609,0.00608519,0.07400000,0.76105343,0.20788961,0.87330434
15.91400003,0.00670999,0.00661181,0.09700000,0.75748159,0.20136083,0.94905385
16.01400018,0.00576920,0.00528454,0.08800000,0.71122408,0.19652292,0.95628935
16.11500001,0.00068632,0.00374286,0.08000000,0.69360267,0.19979322,0.89955950
16.21500015,0.00136018,0.02059611,0.07800000,0.68435105,0.23485200,0.89494278
16.31500006,0.00046599,0.00106904,0.08200000,0.70924497,0.20103210,0.90432151
16.41499996,0.00071160,0.00150453,0.08000000,0.72582531,0.20492530,0.89453452
16.51500010,0.00005110,0.01815922,0.07790000,0.71328855,0.23241787,0.89466790
16.61500001,0.00620750,0.00343320,0.08400000,0.71091939,0.20910802,0.89458795
16.71500015,0.00648317,0.01175706,0.07890000,0.72438200,0.22845788,0.87219042
16.81500006,0.00734244,0.00630782,0.07100000,0.71919967,0.21166014,0.87669027
16.91499996,0.00773904,0.00635982,0.06900000,0.77661318,0.21225083,0.88092370
17.01500010,0.01072211,0.01331940,0.06890000,0.79799047,0.23333489,0.86183893
17.11500001,0.00860776,0.00435390,0.06900000,0.78321430,0.21122497,0.86171261
17.21600008,0.00490043,0.01741137,0.06790000,0.71073780,0.23016352,0.86897346
17.31599998,0.00012820,0.01793498,0.06200000,0.70587282,0.23242439,0.83569079
17.41600013,0.00093508,0.01756860,0.06290000,0.69476859,0.21855538,0.81867970
17.51600003,0.00250941,0.01691753,0.07890000,0.68832024,0.21206274,0.82736462
17.61600018,0.00152146,0.01704656,0.06890000,0.68820484,0.20471690,0.81376718
17.71600008,0.00203443,0.01869388,0.07190000,0.69389659,0.21289670,0.81542088
17.81599998,0.00013747,0.02196614,0.07190000,0.68918593,0.22230908,0.82036860
17.91600013,0.00098081,0.02770484,0.06890000,0.67978703,0.21876822,0.83067061
18.01600003,0.00048014,0.01607263,0.06000000,0.67415041,0.20222080,0.81568342
18.11600018,0.00258885,0.01368020,0.05890000,0.70538197,0.20815465,0.83368959
18.21600008,0.00641132,0.01358473,0.06000000,0.69919467,0.20877833,0.81220594
18.31700015,0.00472823,0.00765335,0.06400000,0.68928643,0.19039813,0.84117768
18.41700006,0.00555037,0.01551301,0.06000000,0.66452559,0.20964007,0.82467991
18.51699996,0.01012794,0.01965490,0.06590000,0.72795404,0.21262600,0.83126432
18.61700010,0.01679332,0.01586046,0.08600000,0.72664878,0.20268501,0.85261175
18.71700001,0.02210391,0.01556654,0.09790000,0.73338961,0.20498083,0.89070394
18.81700015,0.01804317,0.00994204,0.07800000,0.74438104,0.18520621,0.81173130
18.91700006,0.01159410,0.00150563,0.06290000,0.73834314,0.17942163,0.79467939
19.01699996,0.01102850,0.00026855,0.06600000,0.73849642,0.17443014,0.78928048
19.11700010,0.00982448,0.00199237,0.07200000,0.74064582,0.18548941,0.76908113
19.21700001,0.00914222,0.00202482,0.07500000,0.76977202,0.18795355,0.80574501
19.31700015,0.01207577,0.00435267,0.09590000,0.78183809,0.18396430,0.88035837
19.41799998,0.01507814,0.00114002,0.08400000,0.74248127,0.18395938,0.80144196
19.51800013,0.01630186,0.00046826,0.09700000,0.74790701,0.18254074,0.84310777
19.61800003,0.02168422,0.00680549,0.10500000,0.77491757,0.19312087,0.84324780
19.71800017,0.02236883,0.01731055,0.08490000,0.76969951,0.21720689,0.79450469
19.81800008,0.01145467,0.01411703,0.10500000,0.75386585,0.22014397,0.85322589
19.91799998,0.01203401,0.01534381,0.10190000,0.76841756,0.22545746,0.85850584
20.01800013,0.00959011,0.00759735,0.08690000,0.77451983,0.19876609,0.84682969
20.11800003,0.00606632,0.00161237,0.09200000,0.72672342,0.18206697,0.84423415
20.21800017,0.00413881,0.00529814,0.07890000,0.75859923,0.18483833,0.77361973
20.31800008,0.00014971,0.00714336,0.07900000,0.76728548,0.18795894,0.77111201
20.41799998,0.00654206,0.01066309,0.07490000,0.78991956,0.18895809,0.76108125
20.51900005,0.00796604,0.01206657,0.07000000,0.78486956,0.20844376,0.76331793
20.61899996,0.00110334,0.01054147,0.07590000,0.75737398,0.20029049,0.77540514
20.71900010,0.00531061,0.01169519,0.08890000,0.77265921,0.22103381,0.84224572
20.81900001,0.00539072,0.01299462,0.08890000,0.77451370,0.22446390,0.83895443
20.91900015,0.00549165,0.01234916,0.06990000,0.76342703,0.22408584,0.79302265
21.01900005,0.00890965,0.01241282,0.05990000,0.80000324,0.23080497,0.78722470
21.11899996,0.00791998,0.00854599,0.06900000,0.76606351,0.21901163,0.78887646
21.21900010,0.01196063,0.01293613,0.07590000,0.83053598,0.22868555,0.79640145
21.31900001,0.01061988,0.01608596,0.06890000,0.81929324,0.23135748,0.79294682
21.41900015,0.00833309,0.01728929,0.06000000,0.76998385,0.23238061,0.76880434
21.51900005,0.01018025,0.01704032,0.05690000,0.81814110,0.23358080,0.77607873
21.62000012,0.00871039,0.00493043,0.04800000,0.77430161,0.20670980,0.76210641
21.72000003,0.00228063,0.00190754,0.03800000,0.77513074,0.21085394,0.72711768
21.82000017,0.00077479,0.00049970,0.03400000,0.78518761,0.20838259,0.72176653
21.92000008,0.00072261,0.00655727,0.04800000,0.75860421,0.21834766,0.74009927
22.01999998,0.00109897,0.00307445,0.05400000,0.74218938,0.21714881,0.75883678
22.12000012,0.00174356,0.00356230,0.05100000,0.71765750,0.22169614,0.77459748
22.22000003,0.00591416,0.00713812,0.04800000,0.73196070,0.22587759,0.80179914
22.32000017,0.00728444,0.01063283,0.05000000,0.74752074,0.23751465,0.76894057
22.42000008,0.00702891,0.01118903,0.04800000,0.74228429,0.23846709,0.76071811
22.51999998,0.00179886,0.00728382,0.07300000,0.73802080,0.22904309,0.79851258
22.62000012,0.00083686,0.00786318,0.06900000,0.72722953,0.23054185,0.79089356
22.72100019,0.00278022,0.00792152,0.07900000,0.70907683,0.22978228,0.77427785
22.82100010,0.00172090,0.00593705,0.08990000,0.71256827,0.21977613,0.82469108
22.92100000,0.00548005,0.00035931,0.05500000,0.68730230,0.21792807,0.77551841
23.02100015,0.00504068,0.00092278,0.06200000,0.68528108,0.22007611,0.75636656
23.12100005,0.00573344,0.00346809,0.05600000,0.66474914,0.23076275,0.72780901
23.22100019,0.00090341,0.00090766,0.06600000,0.65458588,0.22959874,0.74446243
23.32100010,0.00052917,0.00066331,0.06500000,0.66679111,0.23014717,0.76419901
23.42100000,0.00389689,0.00385542,0.07100000,0.67143004,0.23266289,0.72729731
23.52100015,0.00126141,0.00949678,0.06900000,0.63232892,0.25346317,0.75940807
23.62100005,0.00147018,0.01060276,0.05400000,0.62837791,0.25133325,0.72291345
23.72100019,0.00595975,0.00850244,0.04300000,0.66353228,0.23902468,0.71010957
23.82200003,0.00682973,0.00730444,0.04110000,0.63665780,0.22950895,0.70528048
23.92200017,0.00386329,0.00873470,0.03700000,0.60986359,0.22673024,0.70419707
24.02200007,0.00210159,0.01013278,0.03200000,0.61415652,0.23280125,0.71203330
24.12199998,0.00360562,0.01007023,0.03700000,0.64427079,0.23496896,0.67584415
24.22200012,0.00458425,0.00885634,0.04100000,0.66096692,0.22319030,0.69181037
24.32200003,0.00771885,0.00529522,0.05410000,0.69972943,0.22114138,0.68664063
24.42200017,0.01067697,0.00658045,0.05700000,0.69751714,0.21960257,0.69293731
24.52200007,0.00556661,0.00582948,0.06500000,0.65315657,0.22195377,0.69432868
24.62199998,0.00604530,0.00466844,0.06100000,0.69432466,0.21778751,0.70346797
24.72200012,0.00613272,0.00278563,0.07800000,0.67427208,0.20942435,0.77065416
24.82200003,0.00983846,0.00073127,0.05800000,0.73739303,0.21278972,0.73547176
24.92200017,0.00893095,0.00253932,0.05010000,0.72895974,0.21845799,0.76412055
25.02300000,0.00980285,0.00224593,0.04700000,0.73400593,0.21841638,0.75306765
25.12300014,0.00852376,0.00530994,0.06200000,0.73310673,0.20824853,0.75540548
25.22300005,0.01480563,0.00483666,0.08800000,0.76135472,0.21377532,0.81806609
25.32300019,0.01747774,0.00727315,0.09000000,0.74888525,0.21467853,0.79860219
25.42300010,0.02018112,0.00719043,0.08800000,0.73251844,0.21266396,0.79629763
25.52300000,0.00947832,0.01156077,0.09900000,0.71630919,0.23378312,0.80430657
25.62300014,0.01581233,0.01159570,0.09400000,0.75381166,0.22555641,0.80756179
25.72300005,0.00550717,0.00927152,0.10500000,0.70091567,0.22485573,0.83209022
25.82300019,0.00198829,0.00924158,0.10900000,0.69985065,0.21546453,0.86649484
25.92300010,0.00705508,0.00960812,0.09800000,0.69298763,0.21545054,0.84424974
26.02300000,0.00007101,0.01397015,0.07900000,0.70906139,0.22312425,0.72419186
26.12400007,0.00830924,0.01274192,0.07900000,0.71292571,0.22233633,0.73466145
26.22399998,0.00655618,0.00775026,0.08000000,0.74384187,0.22281465,0.73128583
26.32400012,0.01012097,0.00907667,0.07810000,0.76516475,0.22571347,0.76053411
26.42400002,0.00815363,0.00948780,0.06710000,0.68344399,0.22241644,0.74901294
26.52400017,0.01076490,0.01030373,0.08500000,0.71805105,0.22232604,0.82278861
26.62400007,0.01155683,0.00948312,0.08010000,0.74081727,0.21834790,0.74472774
26.72399998,0.00265963,0.00521310,0.08010000,0.68142912,0.22393665,0.77440404
26.82400012,0.01120912,0.01076873,0.06900000,0.73027577,0.23567955,0.75124035
26.92400002,0.00947562,0.01618372,0.05910000,0.72280097,0.24806396,0.73776575
27.02400017,0.00371935,0.02062102,0.05410000,0.69115577,0.25583297,0.75929049
27.12400007,0.00400096,0.02129419,0.04910000,0.67351638,0.26218386,0.73984658
27.22500014,0.00302507,0.03905047,0.06790000,0.66821301,0.28513319,0.77841412
27.32500005,0.00320713,0.02127849,0.06410000,0.62587825,0.25069147,0.75603770
27.42500019,0.00016812,0.03914769,0.06990000,0.63450771,0.28376845,0.77213752
27.52500010,0.00156373,0.03537958,0.06290000,0.65040959,0.27430154,0.76526764
27.62500000,0.00380749,0.02634147,0.05710000,0.65733274,0.26392748,0.75755378
27.72500014,0.00511088,0.02733220,0.05190000,0.63299789,0.27000913,0.74806266
27.82500005,0.00323940,0.03425239,0.05410000,0.64104259,0.28225152,0.75208330
27.92500019,0.00609700,0.02615180,0.05490000,0.61470189,0.26559070,0.73325948
28.02500010,0.00919092,0.02973259,0.05290000,0.67178955,0.27223033,0.72078371
28.12500000,0.01029774,0.03183326,0.05210000,0.67596059,0.26583621,0.72030934
28.22500014,0.01089145,0.03287090,0.05190000,0.69019110,0.27216587,0.73328685
28.32599998,0.00538424,0.03405496,0.07090000,0.63738251,0.26907769,0.71115355
28.42600012,0.00444022,0.03415266,0.07790000,0.63421880,0.25991290,0.71258229
28.52600002,0.00590226,0.03342833,0.08990000,0.63063359,0.26026918,0.78202944
28.62600017,0.00980403,0.03420762,0.08390000,0.67633949,0.25127903,0.74122903
28.72600007,0.00671359,0.03706936,0.09180000,0.61665374,0.25584903,0.72968968
28.82599998,0.00887456,0.03230375,0.07290000,0.65719810,0.24595169,0.67313593
28.92600012,0.01272981,0.03178367,0.06590000,0.65447061,0.25050085,0.66691771
29.02600002,0.01361178,0.02928975,0.05390000,0.65090462,0.24869425,0.67183943
29.12600017,0.01459391,0.02842495,0.05090000,0.62011283,0.24424536,0.70738897
29.22600007,0.00320305,0.02489820,0.06000000,0.58191961,0.23529517,0.71794393
29.32599998,0.00333287,0.02361317,0.06590000,0.55872285,0.21048154,0.71474570
29.42700005,0.00370568,0.02437618,0.06490000,0.58038161,0.21443543,0.72014035
29.52700019,0.00222693,0.02388914,0.07090000,0.58953536,0.22529178,0.74990528
29.62700009,0.00154726,0.02340440,0.06800000,0.61051245,0.22504623,0.78205028
29.72700000,0.00004683,0.02753630,0.07390000,0.60754865,0.23887065,0.77409159
29.82700014,0.00247626,0.02731425,0.07290000,0.62435482,0.23705991,0.76423245
29.92700005,0.00249539,0.02721219,0.07290000,0.59733025,0.23333692,0.77674379
30.02700019,0.00300908,0.02048110,0.05700000,0.61162504,0.20509941,0.74913393
30.12700009,0.00254600,0.01811844,0.04800000,0.60175033,0.20600636,0.72250196
30.22700000,0.00688469,0.02094591,0.05990000,0.63255430,0.21055130,0.72859518
30.32700014,0.00877279,0.02101804,0.06190000,0.68573380,0.21795157,0.72679590
30.42700005,0.01058186,0.02168581,0.05900000,0.69688539,0.21637954,0.74828546
30.52800012,0.01117450,0.02309352,0.06590000,0.68808548,0.22678749,0.75951973
30.62800002,0.00853519,0.02383591,0.06690000,0.69334708,0.22760235,0.78648945
30.72800016,0.00203194,0.01978386,0.07800000,0.60911853,0.21132949,0.84428583
30.82800007,0.00357571,0.01738115,0.07690000,0.61467319,0.20328976,0.85556571
30.92799997,0.00476144,0.00765367,0.06100000,0.60857225,0.19099654,0.81891569
31.02800012,0.00393625,0.01198148,0.05300000,0.63276835,0.20146619,0.82066215
31.12800002,0.00382002,0.01065352,0.04990000,0.61091324,0.18996217,0.81940086
31.22800016,0.00389024,0.00733253,0.06300000,0.59304727,0.18951395,0.82750225
31.32800007,0.00416987,0.00676995,0.06200000,0.60660700,0.18694771,0.81991723
31.42799997,0.01025669,0.00937498,0.06100000,0.62806778,0.19121816,0.83961614
31.52800012,0.00735242,0.00915980,0.06690000,0.59902223,0.19250861,0.85182633
31.62800002,0.00786911,0.00904030,0.06590000,0.57464054,0.19075433,0.84396945
31.72900009,0.01017863,0.01049597,0.07400000,0.64135797,0.18504487,0.92542183
31.82900000,0.01580601,0.01001698,0.07200000,0.63960685,0.18378612,0.87188374
31.92900014,0.00735365,0.00836743,0.09000000,0.59111514,0.19107881,0.91525552
32.02900004,0.00226189,0.00246046,0.07300000,0.61131605,0.19206373,0.89959485
32.12900019,0.00323888,0.00200242,0.07200000,0.61826218,0.19355698,0.83062479
32.22900009,0.00258176,0.00102689,0.06100000,0.63405048,0.18560265,0.81958058
32.32900000,0.00341487,0.00251767,0.05810000,0.62072260,0.19486834,0.80034799
32.42900014,0.00862986,0.00354479,0.06310000,0.65893527,0.19433106,0.80163858
32.52900004,0.00823574,0.00360175,0.06100000,0.65882440,0.19367211,0.78060446
32.62900019,0.00853535,0.00223782,0.05400000,0.67259602,0.18241044,0.73675816
32.72900009,0.00670459,0.00281576,0.05400000,0.61279370,0.18549684,0.72245346
32.83000016,0.00742793,0.01211139,0.04810000,0.60701898,0.19345192,0.74029768
32.93000007,0.00420239,0.01412445,0.04800000,0.59748928,0.19943296,0.73612431
33.02999997,0.00052019,0.01509866,0.05300000,0.60010943,0.19596859,0.73098076
