time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
5.80399990,0.00091861,0.03652952,0.01500000,0.65278469,0.27365604,0.74672408
5.90399981,0.00200579,0.02249571,0.01500000,0.65741101,0.25401384,0.75628650
6.00399995,0.00246533,0.02175160,0.02000000,0.65860374,0.26101899,0.82072491
6.10399985,0.00016327,0.02308622,0.02390000,0.67541076,0.25710197,0.82384220
6.20499992,0.00664701,0.02545618,0.02090000,0.68370261,0.25858383,0.82287208
6.30499983,0.00939979,0.02424652,0.02690000,0.69985047,0.25808108,0.83972997
6.40499997,0.00944477,0.02399367,0.02890000,0.64925448,0.25148969,0.82428878
6.50499988,0.00675221,0.02273385,0.02000000,0.64425036,0.25335974,0.80550954
6.60499978,0.00499828,0.02500034,0.02300000,0.65795135,0.25475331,0.76630677
6.70499992,0.00890871,0.02246074,0.01300000,0.66011260,0.24917053,0.74845770
6.80499983,0.01190763,0.02517098,0.01800000,0.67509361,0.24454468,0.78296220
6.90499997,0.01139906,0.02707455,0.02090000,0.68581784,0.24941865,0.81154149
7.00499988,0.01397424,0.01374484,0.01600000,0.76771348,0.21350789,0.75871873
7.10499978,0.01290896,0.01757153,0.02000000,0.75353643,0.21728577,0.79759164
7.20499992,0.00987590,0.02105390,0.01490000,0.76163286,0.21975703,0.76515053
7.30499983,0.01088662,0.01902634,0.01100000,0.73174179,0.22085847,0.76998657
7.40499997,0.01093909,0.02005259,0.01300000,0.73922892,0.22426321,0.76504623
7.50599980,0.01501194,0.01440630,0.00800000,0.78411396,0.22018781,0.78536715
7.60599995,0.01455978,0.01611809,0.01100000,0.78565540,0.23046741,0.77116341
7.70599985,0.01419050,0.01069765,0.01400000,0.79633027,0.21582187,0.80567862
7.80599999,0.01351116,0.00903595,0.01700000,0.76498496,0.21353640,0.86772979
7.90599990,0.01289361,0.00635649,0.01600000,0.76743512,0.20232212,0.88217755
8.00599980,0.01358854,0.00765320,0.01600000,0.78075924,0.20523446,0.86673278
8.10599995,0.01175854,0.00755757,0.01000000,0.77273279,0.20109039,0.80697266
8.20599985,0.01165021,0.00760741,0.00500000,0.78558808,0.20108097,0.77993602
8.30599999,0.01458587,0.00153051,0.00000000,0.83524483,0.19440546,0.78772286
8.40599990,0.01826246,0.00270601,0.00100000,0.85473520,0.19337150,0.80780452
8.50599980,0.01899983,0.00119442,0.00200000,0.89016087,0.18976864,0.78399500
8.60599995,0.01913998,0.00055765,0.00600000,0.86688966,0.19240963,0.78955883
8.70599985,0.01900986,0.00371014,0.01010000,0.86949049,0.19706988,0.78437904
8.80699992,0.01678728,0.00677032,0.01200000,0.88079592,0.18993961,0.80589255
8.90699983,0.01483402,0.00480436,0.00900000,0.87599266,0.18913891,0.82844239
9.00699997,0.01542665,0.00064690,0.00200000,0.85035189,0.18913000,0.80242981
9.10699987,0.01511333,0.00311246,0.00200000,0.87792887,0.18539128,0.80442564
9.20700002,0.01671151,0.01241674,0.00000000,0.86910965,0.19302355,0.82797349
9.30699992,0.01798329,0.01345367,0.00200000,0.87337360,0.18659629,0.83672273
9.40699983,0.01646777,0.01610536,0.00600000,0.87856887,0.18781653,0.82900808
9.50699997,0.01674924,0.01604316,0.00700000,0.90975904,0.19185357,0.81092815
9.60699987,0.01569575,0.01641412,0.00700000,0.90329174,0.18248176,0.81217933
9.70700002,0.01411092,0.01588496,0.00710000,0.82074310,0.17846819,0.83171131
9.80699992,0.01390701,0.01594130,0.01000000,0.85293863,0.18397974,0.83345501
9.90699983,0.01257424,0.01895095,0.01700000,0.84120784,0.19354355,0.88042532
10.00799990,0.01119394,0.01630784,0.02110000,0.85481176,0.20255467,0.88486616
10.10799980,0.01002298,0.01577434,0.01700000,0.83606354,0.20718441,0.88044360
10.20799994,0.01252781,0.01763701,0.01010000,0.83568541,0.20598701,0.87670151
10.30799985,0.01521800,0.01987039,0.00700000,0.89524931,0.20939153,0.88043677
10.40799999,0.01233238,0.02078298,0.00210000,0.87238649,0.21698348,0.86007107
10.50799990,0.00797241,0.02451389,0.00700000,0.87332214,0.21347266,0.90892830
10.60799980,0.00678914,0.02562260,0.00910000,0.84964504,0.21191784,0.87757498
10.70799994,0.00906380,0.01931702,0.00700000,0.85769751,0.21011433,0.87852794
10.80799985,0.01052213,0.02030701,0.00800000,0.83474794,0.21316435,0.85400098
10.90799999,0.00724248,0.02428161,0.00710000,0.84193819,0.21444539,0.84853155
11.00799990,0.00768570,0.02407447,0.00910000,0.82110401,0.22183773,0.82121105
11.10799980,0.00837482,0.02483611,0.02100000,0.82048842,0.22271792,0.90587770
11.20799994,0.00644597,0.02539783,0.01700000,0.76530755,0.22382764,0.89905102
11.30900002,0.00532220,0.02288961,0.00900000,0.76415899,0.21456802,0.85313115
11.40899992,0.00737358,0.02076055,0.00500000,0.76581643,0.21733929,0.85496730
11.50899982,0.00976306,0.02615765,0.00800000,0.73302980,0.23365053,0.81452492
11.60899997,0.00880140,0.03131686,0.00500000,0.73438460,0.24343308,0.81447926
11.70899987,0.00961104,0.03266861,0.00210000,0.75234720,0.23363606,0.82805180
11.80900002,0.00780942,0.03339915,0.00610000,0.74036752,0.23030291,0.85803112
11.90899992,0.00736565,0.03514537,0.00800000,0.71686474,0.24474190,0.84699810
12.00899982,0.00435478,0.02937611,0.02110000,0.72137710,0.24873204,0.88479363
12.10899997,0.00936073,0.02893487,0.01300000,0.74051257,0.23381311,0.87846816
12.20899987,0.00768155,0.03065801,0.00600000,0.71669424,0.24455681,0.81648721
12.30900002,0.00541351,0.03435904,0.00200000,0.75269646,0.25490334,0.80733941
12.40899992,0.01140280,0.03791459,0.00090000,0.74250440,0.26299036,0.80835843
12.50899982,0.01153790,0.04383523,0.00300000,0.73105237,0.28460557,0.79944378
12.60999990,0.00703632,0.04474305,0.01110000,0.71206666,0.28897211,0.88838027
12.70999980,0.00858612,0.03230787,0.01410000,0.71939529,0.26453307,0.89519605
12.80999994,0.00922529,0.03186446,0.01800000,0.75617893,0.27409818,0.88597392
12.90999985,0.01002265,0.03129020,0.01500000,0.72059428,0.26969702,0.86718295
13.00999999,0.01481316,0.03365740,0.00510000,0.77485741,0.26723143,0.81120321
13.10999990,0.00993684,0.04226144,0.01210000,0.70960834,0.27534631,0.86486130
13.20999980,0.00445215,0.04471497,0.00810000,0.71026648,0.28139851,0.81356615
13.30999994,0.00707787,0.03774538,0.00610000,0.68387698,0.25495099,0.79398540
13.40999985,0.01207300,0.03278327,0.00710000,0.68501899,0.24769387,0.79917504
13.50999999,0.00866388,0.03631511,0.00600000,0.69773699,0.24593937,0.80134089
13.60999990,0.01056939,0.03952124,0.00400000,0.69799751,0.24934434,0.76761478
13.70999980,0.01286616,0.03991381,0.00200000,0.69058428,0.24561735,0.79025013
13.80999994,0.01870005,0.03681519,0.00090000,0.72621253,0.23759573,0.79637813
13.91100001,0.01491308,0.05253009,0.00400000,0.72753410,0.26950355,0.80496963
14.01099992,0.01631488,0.05202696,0.00590000,0.70979892,0.27463723,0.79411034
14.11099982,0.01855185,0.04005695,0.00110000,0.73777434,0.25308651,0.79345837
14.21099997,0.01289999,0.05672134,0.00410000,0.68060850,0.28003591,0.80358715
14.31099987,0.01670245,0.03990136,0.00390000,0.76076294,0.26000196,0.82703105
14.41100001,0.01524101,0.05070938,0.00510000,0.78198189,0.28437474,0.83919806
14.51099992,0.01756110,0.04996857,0.00090000,0.76404121,0.28450934,0.83130240
14.61099982,0.01981477,0.04517770,0.00190000,0.79564794,0.26683599,0.84941534
14.71099997,0.01456080,0.04035732,0.00300000,0.78185467,0.24884278,0.83648028
14.81099987,0.01854823,0.04653088,0.00410000,0.78415643,0.27571112,0.82653234
14.91100001,0.01725096,0.04332360,0.00790000,0.80198019,0.27983028,0.80894666
15.01099992,0.01353363,0.04449765,0.01190000,0.72580987,0.27612412,0.84263879
15.11199999,0.01146566,0.04129429,0.01300000,0.71588899,0.27092977,0.86214319
15.21199989,0.01275189,0.03987316,0.01500000,0.74321661,0.26999799,0.85229570
15.31199980,0.01094235,0.03944572,0.01190000,0.76004116,0.26504911,0.85956274
15.41199994,0.01122776,0.03856342,0.00790000,0.73102349,0.26499473,0.79658488
15.51199985,0.01343802,0.04003435,0.01100000,0.73386557,0.26578845,0.85675853
15.61199999,0.01445244,0.03775311,0.01000000,0.73806245,0.25687886,0.87162336
15.71199989,0.01451670,0.03136217,0.00600000,0.74184923,0.23153041,0.81883480
15.81199980,0.01437563,0.03233978,0.00700000,0.73814420,0.23594735,0.82466300
15.91199994,0.01495188,0.03393658,0.01100000,0.73679529,0.22928072,0.88308969
16.01199985,0.01508161,0.03140883,0.01090000,0.78097515,0.22235736,0.89730899
16.11199999,0.01289956,0.02679480,0.01500000,0.72045752,0.22301001,0.89633241
16.21199989,0.01238490,0.02123616,0.01400000,0.70894952,0.22547634,0.89331702
16.31199980,0.01236731,0.01819504,0.01600000,0.73671006,0.21833951,0.90077628
16.41299987,0.01139477,0.01287864,0.01600000,0.75410792,0.21763027,0.89282799
16.51300001,0.00844133,0.01230747,0.01400000,0.73898744,0.21670181,0.89395042
16.61299992,0.00670967,0.01355398,0.01190000,0.72948041,0.22072733,0.88657704
16.71299982,0.00957883,0.02315548,0.00600000,0.74769157,0.22794812,0.81889568
16.81299996,0.00960229,0.02277819,0.00900000,0.74032149,0.22820812,0.87794674
16.91299987,0.00708206,0.02238625,0.01000000,0.75174130,0.22806313,0.88411128
17.01300001,0.00514057,0.02157370,0.01300000,0.77087633,0.22954643,0.86711560
17.11299992,0.01368747,0.02824523,0.01100000,0.76419233,0.24658204,0.86433401
17.21299982,0.01467129,0.03211796,0.00390000,0.73789259,0.24347203,0.82060189
17.31299996,0.01268423,0.03089919,0.00400000,0.73548520,0.24433331,0.79216006
17.41299987,0.01329305,0.02373994,0.00010000,0.72289450,0.20983250,0.77026244
17.51300001,0.01278012,0.01961832,0.00200000,0.71367039,0.19950455,0.76639041
17.61299992,0.01314145,0.01799534,0.00500000,0.71489413,0.18970513,0.76377500
17.71399999,0.01309185,0.01751723,0.00100000,0.72156664,0.19622916,0.75838681
17.81399989,0.01280461,0.01617566,0.00300000,0.71798499,0.20199514,0.76429715
17.91399980,0.01268206,0.01506703,0.00400000,0.70643102,0.19073396,0.77722342
18.01399994,0.01157649,0.00805511,0.00400000,0.69864149,0.17732742,0.76931860
18.11399984,0.01435481,0.00840711,0.00100000,0.73291790,0.18643151,0.78538998
18.21399999,0.01314795,0.00829104,0.00300000,0.72014629,0.18732263,0.76483780
18.31399989,0.01180120,0.00630728,0.00300000,0.70863920,0.18551705,0.79017896
18.41399980,0.01065567,0.00435738,0.00100000,0.67820615,0.18331151,0.77554307
18.51399994,0.00930123,0.00603218,0.00000000,0.69231943,0.18424289,0.77669741
18.61399984,0.00849230,0.00700077,0.00300000,0.68254012,0.17820953,0.78177012
18.71399999,0.00888296,0.00198568,0.00100000,0.68492979,0.17686483,0.76254979
18.81399989,0.00860873,0.00081222,0.00000000,0.70089081,0.17401664,0.74447069
18.91499996,0.01084134,0.00289748,0.00200000,0.70166964,0.17816807,0.74178931
19.01499987,0.00970193,0.00298035,0.00300000,0.70042357,0.17419573,0.73436818
19.11500001,0.01052390,0.00294917,0.00800000,0.70392947,0.18459451,0.71239104
19.21499991,0.01470899,0.00007413,0.01000000,0.74008246,0.18471741,0.79257612
19.31499982,0.01755869,0.00398149,0.00800000,0.75322993,0.18186763,0.75685717
19.41499996,0.01860072,0.00287460,0.00600000,0.75295633,0.18461529,0.73178788
19.51499987,0.01922803,0.00280228,0.00300000,0.75938180,0.18395372,0.71606128
19.61500001,0.01540096,0.00804615,0.00290000,0.73689621,0.19410247,0.70973885
19.71499991,0.01201939,0.01409447,0.00200000,0.72823951,0.21431875,0.72294098
19.81499982,0.01758646,0.00982682,0.00500000,0.72823264,0.21654257,0.72147249
19.91499996,0.01725762,0.00843649,0.01000000,0.74535485,0.20705956,0.77876417
20.01499987,0.01657261,0.00778965,0.01000000,0.75567217,0.19855751,0.77975058
20.11500001,0.01770355,0.00874039,0.01200000,0.75778695,0.19944541,0.77443960
20.21599984,0.01816295,0.00045513,0.01900000,0.79668026,0.17827455,0.76687663
20.31599998,0.01276954,0.00640851,0.00800000,0.80483748,0.18491318,0.75617400
20.41599989,0.01574980,0.00631139,0.00400000,0.82810005,0.18237146,0.70329316
20.51599979,0.02385294,0.00079842,0.00400000,0.87400917,0.18311030,0.71081404
20.61599994,0.02525388,0.00213807,0.00600000,0.85146182,0.19091492,0.72113432
20.71599984,0.02220868,0.00123067,0.01100000,0.86243312,0.19793696,0.78097254
20.81599998,0.02018298,0.00264334,0.00700000,0.81781812,0.20161569,0.73024594
20.91599989,0.02245076,0.00353036,0.00600000,0.85216506,0.20260674,0.74548515
21.01599979,0.01743935,0.00209022,0.01000000,0.79101535,0.20869930,0.79651638
21.11599994,0.02112150,0.00011022,0.01800000,0.85306151,0.21188620,0.79752833
21.21599984,0.02185175,0.00044828,0.01700000,0.87246822,0.20440998,0.79891542
21.31599998,0.01798189,0.00732883,0.01200000,0.81305113,0.22354958,0.79821984
21.41699982,0.01790474,0.01355251,0.00600000,0.81022956,0.22913778,0.73295733
21.51699996,0.01976655,0.00904232,0.01100000,0.81304765,0.22692272,0.79330072
21.61699986,0.01961937,0.00778977,0.00600000,0.81544381,0.22230592,0.73982839
21.71700001,0.02176814,0.00436213,0.00700000,0.86878078,0.21396994,0.71499744
21.81699991,0.02213165,0.00311928,0.01100000,0.88276069,0.21179115,0.76078119
21.91699982,0.02245641,0.00400494,0.01200000,0.85272444,0.21757393,0.76654618
22.01699996,0.02784288,0.00463185,0.02200000,0.83899496,0.22056357,0.78794522
22.11699986,0.02392329,0.00237615,0.01800000,0.80833055,0.22313476,0.80101418
22.21700001,0.02224404,0.00226550,0.01300000,0.77380497,0.22415817,0.82630425
22.31699991,0.01895313,0.00070640,0.00900000,0.78768840,0.21809403,0.78739963
22.41699982,0.01796936,0.00040266,0.00400000,0.78120418,0.21808012,0.73164252
22.51699996,0.01989497,0.00113147,0.00400000,0.78263649,0.22632624,0.74667052
22.61699986,0.02277379,0.00153443,0.00400000,0.77333144,0.22778385,0.74167863
22.71799994,0.01935748,0.00367937,0.00100000,0.74721358,0.22909396,0.71253433
22.81799984,0.02054677,0.00433939,0.00100000,0.75243528,0.22034673,0.70739170
22.91799998,0.01471864,0.00096526,0.00600000,0.71439040,0.22052325,0.73793157
23.01799989,0.01487852,0.00069249,0.00600000,0.71268046,0.22207605,0.71181610
23.11799979,0.01542811,0.00244405,0.00410000,0.68952101,0.23318006,0.68631971
23.21799994,0.01279043,0.00331735,0.00600000,0.68066040,0.23547359,0.69569905
23.31799984,0.01271989,0.00606501,0.00500000,0.69459919,0.23853683,0.71560774
23.41799998,0.01655764,0.01014813,0.00400000,0.69981584,0.25435879,0.67283646
23.51799989,0.01788273,0.00388688,0.00400000,0.65994310,0.23915013,0.70684183
23.61799979,0.01657519,0.00330351,0.00300000,0.65323292,0.23519733,0.68405910
23.71799994,0.01666369,0.00240236,0.00200000,0.68721734,0.23721939,0.68100934
23.81799984,0.01545190,0.00378139,0.00100000,0.65524535,0.22938880,0.67774544
23.91899991,0.01608446,0.00017329,0.00100000,0.62889533,0.22192588,0.68031225
24.01899981,0.01884088,0.00112307,0.00400000,0.63797354,0.21426470,0.69445275
24.11899996,0.02081254,0.00029684,0.00600000,0.67104990,0.21625464,0.65578703
24.21899986,0.01646945,0.00573473,0.00200000,0.68399269,0.22350787,0.66461871
24.31900001,0.01593879,0.00582710,0.00400000,0.67275786,0.22540311,0.64968703
24.41899991,0.01747192,0.00727613,0.00700000,0.66784927,0.23705244,0.70078945
24.51899981,0.01796110,0.00737962,0.00800000,0.67382810,0.24051590,0.69489401
24.61899996,0.02052683,0.01119372,0.00500000,0.72156812,0.24052317,0.65901082
24.71899986,0.02316403,0.01563610,0.00400000,0.70131795,0.23745461,0.66410130
24.81900001,0.02395597,0.01672368,0.00200000,0.71868000,0.24467838,0.68861097
24.91899991,0.02477859,0.01332035,0.00200000,0.71076439,0.24633442,0.72384877
25.01899981,0.02344898,0.00946125,0.00400000,0.71434926,0.24310155,0.71704489
25.11899996,0.02317835,0.00735964,0.00100000,0.71531936,0.22695325,0.70214947
25.21999979,0.02608190,0.00378342,0.00600000,0.78886850,0.21725667,0.69936183
25.31999993,0.02855198,0.00563511,0.00200000,0.77455947,0.21745024,0.67372800
25.41999984,0.02738513,0.00825014,0.00400000,0.75251269,0.23016358,0.67487979
25.51999998,0.02635752,0.01069023,0.00600000,0.74423566,0.25098316,0.67551435
25.61999989,0.02551704,0.00693476,0.01000000,0.77975985,0.22559176,0.73150533
25.71999979,0.02061044,0.00548725,0.00800000,0.73269585,0.22573788,0.74415016
25.81999993,0.02423950,0.00717541,0.00700000,0.73828805,0.21664812,0.72812382
25.91999984,0.02245210,0.00741034,0.00500000,0.72389465,0.21622033,0.71471174
26.01999998,0.02457798,0.00847365,0.00300000,0.75093193,0.23411133,0.65659754
26.11999989,0.02395172,0.00660341,0.00100000,0.74567411,0.21995640,0.66689215
26.21999979,0.02290556,0.00719969,0.00200000,0.78110640,0.22590957,0.66449868
26.31999993,0.02516498,0.00859790,0.00300000,0.79822946,0.24153759,0.69726136
26.42100000,0.02406639,0.00847283,0.00200000,0.71331417,0.23729877,0.69502231
26.52099991,0.02119171,0.00612138,0.00600000,0.69672531,0.22101678,0.71164822
26.62099981,0.02308838,0.00488741,0.00800000,0.72304923,0.21624237,0.73055795
26.72099996,0.02110531,0.00508093,0.00900000,0.71394132,0.22632881,0.76269340
26.82099986,0.02432806,0.00627421,0.00900000,0.71272795,0.23419593,0.74972362
26.92100000,0.02633134,0.00936164,0.00800000,0.75271805,0.25769297,0.70045975
27.02099991,0.02205149,0.00640559,0.00800000,0.72451568,0.24599318,0.72735826
27.12099981,0.02050332,0.00454463,0.00700000,0.70322940,0.24997823,0.71253926
27.22099996,0.01949858,0.00494524,0.00500000,0.69734510,0.24331301,0.73316294
27.32099986,0.02252566,0.00609710,0.00400000,0.65257051,0.23773573,0.71436097
27.42100000,0.01904080,0.00372800,0.00900000,0.66212031,0.23983226,0.77468722
27.52099991,0.02046676,0.00423459,0.00800000,0.67885365,0.23317440,0.72864718
27.62199998,0.01814036,0.00363557,0.01400000,0.68308271,0.22977033,0.77639946
27.72199988,0.01615158,0.00433896,0.01200000,0.65286864,0.23551765,0.77046690
27.82199979,0.01880950,0.00337232,0.01000000,0.66611246,0.24093813,0.77049710
27.92199993,0.01629653,0.00365418,0.01000000,0.63069339,0.23077839,0.75008730
28.02199984,0.01629578,0.00365754,0.00700000,0.64128108,0.23481501,0.69184827
28.12199998,0.02019141,0.00601641,0.01000000,0.64743780,0.22773318,0.73954766
28.22199988,0.01864433,0.00752854,0.01500000,0.66043381,0.23509054,0.75640134
28.32199979,0.01937058,0.00747800,0.01600000,0.65676914,0.23052592,0.71829768
28.42199993,0.01844541,0.00605531,0.01300000,0.65248064,0.21906641,0.70997781
28.52199984,0.02190176,0.00566330,0.01300000,0.65015392,0.21985583,0.72289085
28.62199998,0.02352078,0.00815308,0.00900000,0.64871079,0.22455168,0.63839687
28.72199988,0.01938615,0.01126353,0.01100000,0.63150097,0.23003923,0.66561146
28.82199979,0.01954292,0.00955900,0.00600000,0.62560935,0.22285081,0.62142951
28.92299986,0.02131736,0.00359727,0.00600000,0.62118103,0.21050813,0.62140541
29.02300000,0.02276148,0.00594770,0.00500000,0.61853953,0.21315083,0.63597172
29.12299991,0.02472127,0.00779415,0.00400000,0.58494349,0.21082511,0.67232949
29.22299981,0.01969642,0.00642269,0.00200000,0.59929349,0.20329151,0.67212951
29.32299995,0.02052633,0.00588301,0.00400000,0.57402139,0.19118430,0.66563712
29.42299986,0.01871558,0.00815703,0.00800000,0.59707295,0.20976605,0.67723586
29.52300000,0.01753585,0.00841808,0.00800000,0.60770555,0.22255140,0.70243085
29.62299991,0.01999573,0.00597501,0.01000000,0.63402348,0.20784157,0.78447059
29.72299981,0.02081142,0.00839671,0.01000000,0.63296592,0.20736151,0.77133190
29.82299995,0.02020370,0.00837022,0.00900000,0.64876046,0.20559802,0.71664986
29.92299986,0.02205334,0.00784220,0.00700000,0.62024893,0.20113555,0.72721448
30.02300000,0.02259562,0.00673039,0.00700000,0.63621800,0.19007287,0.71314320
30.12399983,0.01923130,0.00765293,0.01000000,0.62264522,0.19430038,0.74136492
30.22399998,0.01677068,0.00672268,0.01000000,0.65050191,0.19556136,0.73677636
30.32399988,0.01729103,0.00571228,0.01100000,0.65846710,0.20258155,0.73496660
30.42399979,0.02053401,0.00343573,0.00900000,0.67203197,0.19824880,0.71246957
30.52399993,0.02136699,0.00432800,0.00700000,0.66232462,0.19565137,0.71574183
30.62399983,0.02305075,0.00458287,0.00700000,0.67236092,0.19665895,0.74175099
30.72399998,0.02256460,0.00591090,0.00600000,0.63353040,0.19841636,0.74391510
30.82399988,0.02397860,0.00743753,0.00100000,0.63941596,0.19339893,0.75155990
30.92399979,0.02295588,0.00599396,0.00500000,0.63045011,0.18825849,0.77662572
31.02399993,0.02453884,0.00479638,0.00900000,0.65889172,0.19472584,0.83230561
31.12399983,0.02357542,0.00837434,0.01000000,0.63367973,0.18690649,0.83385991
31.22399998,0.02057553,0.01336030,0.01000000,0.61180405,0.20711583,0.82920044
31.32499981,0.02046585,0.01098586,0.00800000,0.62746874,0.20310776,0.77513095
31.42499995,0.02333656,0.00853316,0.00600000,0.59871810,0.19085800,0.79378297
31.52499986,0.02139826,0.00658822,0.00700000,0.61748220,0.19089745,0.80241893
31.62500000,0.01956046,0.00609576,0.00700000,0.58806825,0.18897793,0.79641017
31.72499990,0.01899966,0.00873688,0.00400000,0.60886077,0.19669740,0.82370981
31.82499981,0.01825264,0.00888489,0.00300000,0.59968369,0.19623099,0.81585223
31.92499995,0.01991892,0.00729634,0.00300000,0.60467735,0.19196991,0.79827615
32.02499986,0.02069880,0.00603072,0.00300000,0.63307101,0.19779701,0.79721027
32.12500000,0.02094130,0.00874024,0.00500000,0.64006083,0.21509633,0.77592508
32.22499990,0.02139489,0.00852987,0.00800000,0.65964312,0.19450053,0.77755266
32.32499981,0.02349933,0.00969233,0.00800000,0.64587681,0.21725603,0.76106942
32.42499995,0.02248834,0.01060211,0.01200000,0.63242867,0.21641273,0.80636701
32.52599978,0.02090249,0.01036754,0.00900000,0.63216251,0.21540626,0.78554439
32.62599993,0.02193964,0.01222342,0.00910000,0.64824543,0.20580591,0.74918254
32.72599983,0.02439112,0.01223288,0.00700000,0.63469145,0.20865144,0.68999912
32.82599998,0.02318778,0.01115961,0.00500000,0.62555129,0.20721077,0.71208391
32.92599988,0.02272950,0.00994283,0.00300000,0.61687381,0.21045184,0.70633245
33.02599978,0.02378843,0.00832770,0.00200000,0.62443475,0.20407805,0.69588060
