time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
12.11099982,0.05557655,0.00414573,0.03800000,0.81341484,0.20841663,0.90030676
12.21099997,0.05372404,0.00557020,0.04800000,0.79124579,0.21794810,0.89731318
12.31099987,0.05048735,0.00611286,0.05200000,0.77791603,0.22471407,0.89526147
12.41100001,0.05710340,0.00841439,0.04800000,0.81429896,0.23094584,0.89291903
12.51099992,0.05849316,0.00703136,0.03200000,0.80487928,0.23264803,0.86652017
12.61099982,0.05741787,0.01257330,0.03010000,0.79011696,0.25367608,0.90190465
12.71099997,0.05665732,0.01153939,0.03100000,0.79479518,0.25236062,0.90609879
12.81099987,0.05578712,0.01143843,0.02900000,0.82728356,0.26133247,0.89126307
12.91100001,0.04967090,0.00363347,0.02500000,0.74266089,0.23787640,0.82626080
13.01099992,0.04302992,0.00283299,0.01900000,0.74055497,0.23289554,0.81757815
13.11099982,0.04158052,0.00478649,0.02100000,0.72360511,0.22323465,0.82107267
13.21099997,0.04265976,0.00701389,0.02200000,0.72818357,0.22847351,0.81884408
13.31199980,0.04226471,0.00727421,0.01900000,0.69971269,0.22215087,0.79703841
13.41199994,0.03963315,0.00489628,0.01810000,0.69260802,0.21767906,0.80071472
13.51199985,0.03961857,0.00269606,0.02500000,0.70616200,0.21060784,0.81020444
13.61199999,0.04045350,0.00210112,0.02000000,0.70387873,0.21025972,0.77288779
13.71199989,0.03883147,0.00565038,0.01400000,0.69287682,0.20968442,0.79348132
13.81199980,0.03981561,0.00098847,0.02200000,0.68044146,0.20072236,0.80808498
13.91199994,0.04312488,0.00870945,0.02900000,0.68705818,0.21249179,0.86597652
14.01199985,0.03643370,0.01097386,0.02700000,0.66280733,0.23294243,0.80642443
14.11199999,0.03653367,0.01227604,0.02700000,0.68601090,0.23596000,0.81028781
14.21199989,0.02495695,0.00842619,0.02200000,0.66810262,0.21895442,0.81434980
14.31199980,0.02381904,0.00760941,0.01900000,0.69641925,0.22551806,0.83604871
14.41199994,0.03724336,0.01312943,0.02500000,0.72916942,0.24507731,0.85298594
14.51300001,0.04154783,0.01813691,0.02600000,0.71451014,0.25039218,0.84967748
14.61299992,0.04569262,0.01731572,0.01800000,0.74614206,0.23750862,0.86020780
14.71299982,0.04756725,0.01706916,0.01500000,0.74006954,0.23656617,0.84236479
14.81299996,0.03336144,0.01192619,0.03000000,0.72671879,0.23952510,0.84376683
14.91299987,0.03074425,0.01714413,0.04400000,0.74250684,0.25018569,0.87864445
15.01300001,0.02998606,0.01766710,0.04600000,0.71604530,0.24662364,0.86527591
15.11299992,0.02573804,0.01643330,0.05100000,0.70557949,0.24341523,0.88879572
15.21299982,0.02808383,0.01414739,0.03500000,0.73249534,0.24170761,0.86148177
15.31299996,0.02489110,0.01248332,0.03800000,0.74659727,0.23605260,0.87355175
15.41299987,0.02589731,0.00515553,0.02400000,0.72117182,0.21732852,0.80022481
15.51300001,0.02365671,0.00210000,0.02200000,0.72062026,0.21388708,0.81043648
15.61299992,0.02513757,0.00477832,0.01700000,0.72579822,0.21011734,0.82114309
15.71399999,0.03451767,0.00460328,0.02000000,0.73854044,0.38651480,0.81754064
15.81399989,0.03645101,0.00315655,0.01600000,0.73715256,0.39517153,0.81805327
15.91400003,0.03593576,0.00531706,0.00800000,0.73512357,0.38496767,0.82023024
16.01399994,0.03407454,0.00658376,0.00400000,0.73297018,0.39024724,0.83137254
16.11399984,0.03417867,0.00236405,0.00900000,0.72061586,0.36668325,0.83028808
16.21399999,0.04414496,0.00060210,0.00010000,0.71970925,0.41447168,0.81933643
16.31399989,0.04713889,0.00254654,0.00400000,0.74834523,0.51732513,0.82872573
16.41400003,0.05152696,0.00150407,0.01200000,0.76949329,0.45667524,0.82785522
16.51399994,0.05084635,0.00270707,0.01600000,0.75774438,0.46281583,0.83456502
16.61399984,0.04478640,0.00395328,0.02000000,1.41638846,0.46064004,0.83268033
16.71399999,0.05530506,0.00060013,0.02400000,1.43686754,0.46234615,0.81917298
16.81399989,0.05817015,0.00069580,0.03000000,1.34434881,0.41399289,0.83744159
16.91499996,0.06778764,0.00518522,0.02690000,1.46289764,0.47381252,0.84101558
17.01499987,0.06661772,0.00570785,0.03200000,1.39792345,0.44192663,0.82635828
17.11500001,0.07764370,0.00693300,0.03490000,1.40260294,1.25333245,0.82902831
17.21499991,0.08736579,0.00727108,0.03300000,1.55120551,1.35287089,0.83685348
17.31499982,0.09090538,0.00656832,0.03700000,1.86559002,1.35711125,0.81292253
17.41499996,0.08809720,0.00136169,0.02890000,1.81194748,1.33148011,0.78849883
17.51499987,0.09807881,0.00163628,0.02600000,1.83666884,1.33767692,0.78018857
17.61500001,0.10307893,0.00741583,0.02500000,1.82644365,1.33733916,0.77461877
17.71499991,0.10604716,0.00988580,0.02590000,1.83073647,1.34034133,0.77444493
17.81499982,0.10750996,0.00938338,0.03590000,1.84315796,1.34424195,0.78851458
17.91499996,0.13000030,0.02159752,0.05090000,1.79638261,1.32862613,0.85997358
18.01499987,0.13588288,0.02156718,0.05490000,1.74395748,1.30516858,0.85535525
18.11599994,0.12516213,0.01890083,0.05100000,1.65896423,1.27266060,0.87111102
18.21599984,0.11064097,0.00830812,0.02790000,1.65223991,1.26520055,0.78235647
18.31599998,0.11348780,0.00702565,0.02890000,1.71164792,1.28664355,0.80932569
18.41599989,0.11987084,0.01937088,0.03090000,1.68101948,1.28411810,0.79793686
18.51600003,0.12953443,0.01715496,0.02900000,1.75836536,1.30909595,0.79765137
18.61599994,0.13856179,0.01687600,0.02800000,1.69954787,1.28155790,0.79929983
18.71599984,0.13801011,0.01566679,0.01800000,4.41468447,1.23757375,0.77159140
18.81599998,0.13730077,0.01757010,0.02390000,4.35383696,1.22229473,0.75833524
18.91599989,0.12491273,0.01142764,0.00800000,4.45146659,1.24758589,0.73847116
19.01600003,0.13159420,0.01590145,0.02400000,4.51077606,1.26709627,0.74433786
19.11599994,0.13141272,0.01686878,0.03200000,4.66285091,1.31156541,0.72441852
19.21599984,0.12929242,0.00787587,0.04690000,5.02153409,1.40565920,0.77174146
19.31699991,0.11533243,0.00229773,0.05690000,5.16691849,1.44560803,0.79132578
19.41699982,0.11068050,0.03327141,0.04890000,5.07032854,1.45031371,0.75957160
19.51699996,0.09510908,0.04219244,0.03390000,5.20912875,1.50334092,0.73207409
19.61699986,0.09280856,0.03919160,0.02390000,5.02229027,1.44761495,0.71608735
19.71700001,0.10564827,0.04043529,0.03190000,5.22058737,1.50184646,0.73809883
19.81699991,0.12642447,0.04075208,0.05190000,5.24817620,1.50410972,0.75212639
19.91699982,0.12770264,0.04754500,0.05590000,5.37334953,1.54630125,0.76424643
20.01699996,0.12396701,0.05766376,0.06190000,5.44450230,1.57781670,0.77085444
20.11699986,0.12993072,0.05694092,0.06290000,5.63274034,1.62917224,0.76458703
20.21700001,0.12978068,0.06608499,0.06390000,5.63982307,1.64038281,0.75144071
20.31699991,0.12190135,0.08326795,0.06190000,5.62161725,1.65461535,0.74834363
20.41699982,0.11683172,0.10338486,0.06790000,5.70161824,1.69903816,0.74870412
20.51699996,0.11623005,0.11433868,0.07290000,5.73053209,1.71842498,0.76054808
20.61800003,0.11622539,0.20737529,0.07380000,5.76696580,1.82187255,0.76967919
20.71799994,0.11471112,0.22001484,0.07680000,5.63831853,1.79818838,0.78441674
20.81799984,0.10967461,0.15143503,0.07890000,5.42509406,1.67012631,0.78429724
20.91799998,0.11073355,0.24740186,0.08280000,5.24638689,1.71473138,0.80569823
21.01799989,0.10621651,0.17717853,0.08580000,5.44168834,1.70159906,0.81246356
21.11800003,0.10672249,0.27553984,0.09080000,5.41074654,1.79097528,0.81111088
21.21799994,0.10819313,0.28740831,0.10280000,5.44860033,1.81323894,0.82399388
21.31799984,0.10308286,0.21554993,0.10680000,5.70912505,1.81727627,0.83119037
21.41799998,0.10282080,0.31703276,0.11470000,5.53509283,1.86911049,0.82257402
21.51799989,0.09699717,0.24468095,0.12080000,5.60755109,1.81912493,0.84007244
21.61800003,0.09632199,0.34662786,0.13270000,5.54748800,1.90410386,0.84630914
21.71799994,0.09031902,0.36405573,0.13970000,5.63653349,1.94868843,0.82663148
21.81900001,0.08403895,0.38087555,0.14270000,5.77348590,2.00643182,0.82793387
21.91899991,0.07651700,0.39772226,0.15070000,5.81996735,2.03870808,0.84147265
22.01899981,0.06975970,0.41566591,0.15870000,5.54793109,1.98085773,0.86271499
22.11899996,0.06146131,0.43226043,0.16860000,5.49645127,1.98511470,0.89004236
22.21899986,0.05331932,0.45180135,0.17470000,5.23859692,1.93330924,0.92667472
22.31900001,0.03699589,0.47469928,0.16960000,5.10747978,1.92340896,0.88701268
22.41899991,0.01836404,0.50046080,0.15770000,4.88580932,1.89115945,0.87013395
22.51899981,0.00595448,0.52095875,0.15870000,4.81995502,1.89638748,0.88691188
22.61899996,0.00213514,0.54300168,0.16060000,4.80207075,1.91441185,0.88468449
22.71899986,0.00745250,0.56700475,0.16260000,5.08203953,2.01688676,0.86044165
22.81900001,0.02318248,0.58827561,0.16860000,5.01356922,2.01410039,0.86177143
22.91899991,0.04321233,0.60637495,0.18560000,4.85317127,1.98064894,0.90505118
23.01999998,0.05561133,0.62896725,0.19160000,5.07077137,2.06187012,0.88470747
23.11999989,0.07690800,0.64910096,0.20260000,5.08612187,2.08030493,0.87130102
23.22000003,0.11173185,0.66954666,0.19960000,5.22855208,2.13149530,0.87698274
23.31999993,0.11127292,0.69660063,0.20150000,5.39510822,2.20626786,0.90060718
23.41999984,0.11332934,0.72421935,0.20450000,5.02799449,2.12840939,0.86067783
23.51999998,0.11942686,0.75233937,0.20850000,5.06938946,2.16661440,0.89977243
23.61999989,0.13247831,0.77711691,0.21350000,4.98076780,2.16234248,0.88221496
23.72000003,0.14652509,0.80208257,0.21950000,4.86212538,2.14939694,0.88501748
23.81999993,0.16026415,0.82768835,0.22340000,4.68473937,2.12039556,0.88569601
23.91999984,0.17512894,0.85471682,0.22750000,4.97975690,2.22746766,0.89237376
24.01999998,0.19150667,0.88053141,0.23240000,5.05436748,2.26992021,0.90890714
24.11999989,0.20525683,0.90886109,0.23440000,4.86006753,2.23880700,0.86941249
24.22000003,0.22354943,0.93613968,0.23640000,4.79911782,2.24344494,0.88439697
24.32099986,0.23896102,0.96420531,0.24240000,4.70458207,2.24009704,0.87287658
24.42100000,0.26212096,0.99037547,0.24430000,4.60574055,2.23140964,0.87860110
24.52099991,0.28100774,1.01758197,0.24930000,4.57439150,2.24426305,0.87630888
24.62099981,0.30047278,1.04505183,0.25530000,4.79860937,2.33023371,0.89390051
24.72099996,0.31557305,1.07759758,0.24930000,4.54599719,2.28629019,0.89489862
24.82099986,0.33655145,1.10636747,0.25330000,4.64274894,2.33670961,0.92577676
24.92100000,0.35798076,1.13549123,0.26030000,4.67169693,2.36798157,0.96782354
25.02099991,0.38179632,1.16714694,0.25430000,4.68739413,2.39731775,0.95305371
25.12099981,0.40375326,1.19641345,0.25730000,4.72566609,2.43124569,0.94340827
25.22099996,0.42630839,1.22620139,0.25420000,4.63932959,2.42992173,0.93409589
25.32099986,0.44948960,1.25607888,0.25920000,4.84310651,2.51139799,0.91689315
25.42100000,0.47278568,1.28635984,0.26520000,4.67610143,2.48730719,0.92185859
25.52099991,0.48080202,1.32241170,0.26320000,4.83980760,2.56784187,0.91915712
25.62199998,0.47068214,1.36404041,0.27410000,4.84564981,2.61403118,0.93728006
25.72199988,0.49355331,1.39596353,0.28110000,4.95506599,2.67068144,0.95891607
25.82200003,0.50711542,1.43337684,0.27700000,4.78062168,2.65437862,0.98650020
25.92199993,0.52088812,1.47030264,0.27400000,4.72162770,2.67051395,0.97150648
26.02199984,0.52076396,1.50302464,0.27610000,4.74215877,2.70913745,0.91517549
26.12199998,0.51745217,1.53052202,0.28610000,4.74137351,2.73735669,0.93638246
26.22199988,0.54143480,1.56442244,0.29200000,4.80874087,2.78365274,0.93895896
26.32200003,0.62336708,1.58403747,0.32900000,5.14024256,2.87457332,1.00580007
26.42199993,0.68292089,1.60482773,0.33000000,5.11236817,2.87038409,1.00680945
26.52199984,0.87737452,1.62792780,0.36500000,5.09417097,2.83272679,1.05320728
26.62199998,0.84783126,1.67013000,0.32900000,5.09445245,2.88345034,0.99307866
26.72199988,0.87877251,1.70443936,0.33600000,5.28881544,2.96445163,1.03155224
26.82299995,0.82896677,1.74030795,0.34500000,5.36704993,3.03690313,1.02710985
26.92299986,0.85045680,1.77579658,0.36790000,5.49312404,3.10227293,1.04401747
27.02300000,0.87948105,1.81111446,0.37590000,5.41112173,3.10586894,1.07889755
27.12299991,0.91087858,1.85125452,0.37890000,5.52615097,3.16990377,1.06705612
27.22299981,0.94248445,1.88745005,0.38580000,5.37580303,3.15411250,1.09613962
27.32299995,0.97561408,1.92683607,0.39080000,5.41285821,3.19462010,1.08262619
27.42299986,1.01094661,1.96745191,0.39580000,5.40919749,3.22409502,1.09916896
27.52300000,1.04371445,2.00507031,0.40280000,5.69261550,3.33332776,1.10578904
27.62299991,1.07800212,2.04296441,0.40980000,5.38864518,3.27457671,1.11027166
27.72299981,1.10711127,2.08219174,0.41570000,5.31602809,3.28473940,1.11117538
27.82299995,1.14240414,2.12345219,0.41980000,5.49154808,3.36606474,1.11659726
27.92299986,1.17055270,2.16197365,0.42170000,5.52423531,3.40588297,1.09799241
28.02300000,1.20578038,2.20118207,0.42860000,5.56489350,3.44664296,1.09300839
28.12399983,1.24044125,2.23791948,0.43470000,5.71000973,3.51493905,1.09939460
28.22399998,1.27620587,2.27218248,0.44270000,6.04456003,3.63456938,1.12082703
28.32399988,1.30935381,2.29445194,0.45760000,6.07831576,3.65701250,1.09483295
28.42400002,1.33881924,2.32894477,0.46560000,6.35134406,3.76109471,1.09781515
28.52399993,1.37704519,2.36881419,0.47350000,6.02253066,3.69609575,1.11980217
28.62399983,1.40634678,2.40463313,0.48560000,5.68646975,3.62752541,1.09510631
28.72399998,1.43724420,2.45050222,0.48660000,5.73635842,3.67882057,1.07762895
28.82399988,1.44845517,2.49096373,0.49650000,5.78901460,3.73112357,1.09260592
28.92400002,1.46848916,2.53121960,0.50450000,5.70993963,3.74306259,1.10058511
29.02399993,1.50840511,2.57163254,0.51240000,5.89190080,3.82405988,1.12445642
29.12399983,1.53194946,2.61420985,0.51940000,5.96982304,3.88217373,1.17058175
29.22399998,1.56796845,2.66104667,0.52750000,5.86553758,3.88892356,1.18098023
29.32399988,1.59190850,2.71089752,0.53440000,5.85593247,3.92919008,1.18010822
29.42499995,1.62740842,2.75527983,0.54140000,5.88760922,3.97248006,1.19443823
29.52499986,1.66771277,2.79956508,0.54930000,6.26615803,4.11340658,1.22807137
29.62500000,1.70570755,2.84478509,0.55530000,6.09612065,4.09918883,1.26967251
29.72499990,1.74604370,2.89000999,0.56330000,6.46698386,4.23885003,1.26384929
29.82499981,1.78140493,2.93769011,0.55520000,6.59583097,4.31324041,1.24770963
29.92499995,1.82294250,2.98370121,0.56330000,6.75710788,4.39346275,1.26785943
30.02499986,1.86132157,3.03029435,0.57030000,6.50236565,4.35630695,1.25979521
30.12500000,1.87573325,3.07528105,0.57120000,6.55562494,4.41239296,1.24091561
30.22499990,1.90643742,3.12075177,0.57320000,6.48895700,4.43004308,1.23808215
30.32499981,1.94171773,3.16152935,0.57420000,6.36485701,4.42528343,1.23555413
30.42499995,1.98491587,3.20833499,0.58310000,6.52456709,4.50537820,1.26857547
30.52499986,2.01843990,3.24729765,0.57410000,6.43212784,4.50835134,1.26598750
30.62500000,1.97863750,3.28897696,0.54200000,6.67451959,4.63065756,1.26427884
30.72599983,2.02214396,3.33601271,0.55000000,6.47697887,4.60882268,1.27504362
30.82599998,2.03681688,3.38767164,0.55500000,6.52337863,4.66954643,1.29248303
30.92599988,2.04870299,3.44120088,0.55190000,6.45340471,4.69968709,1.31311265
31.02600002,2.08387438,3.50755609,0.56990000,6.46148335,4.75830151,1.33819472
31.12599993,2.12428617,3.56241477,0.58480000,6.67930650,4.86384915,1.35372530
31.22599983,2.19544006,3.61469940,0.60680000,7.22871693,5.05277850,1.36938676
31.32599998,2.24064921,3.66509267,0.61480000,7.26396963,5.10032707,1.36964818
31.42599988,2.28636595,3.71399025,0.62380000,7.31517534,5.15079294,1.39967516
31.52600002,2.32573287,3.76413335,0.63570000,7.43002304,5.22250197,1.41919914
31.62599993,2.35669839,3.81311344,0.65080000,7.37241315,5.24617479,1.42745158
31.72599983,2.40518868,3.86442200,0.65980000,7.12304301,5.21238038,1.46657094
31.82599998,2.45112824,3.91764077,0.66770000,7.27577203,5.29611043,1.46740192
31.92699981,2.48975018,3.97375693,0.67570000,7.46186486,5.39436113,1.45728371
32.02699995,2.53028865,4.02753305,0.68270000,7.22774853,5.36966445,1.46395966
32.12699986,2.60019992,4.07600916,0.67060000,7.51150258,5.47923849,1.42986675
32.22700000,2.65032028,4.13054707,0.67950000,7.56882964,5.53583546,1.43733659
32.32699990,2.70043761,4.18489734,0.68950000,7.56163580,5.57381111,1.43106064
32.42699981,2.72743458,4.22725119,0.69450000,7.87517585,5.69803441,1.43425555
32.52699995,2.77696512,4.28269876,0.70250000,7.86976464,5.73778434,1.42487618
32.62699986,2.71870780,4.35528476,0.70040000,7.44130710,5.70459885,1.38693723
32.72700000,2.76874455,4.41126035,0.70940000,7.54642037,5.77631059,1.38377813
32.82699990,2.72533151,4.47137246,0.69630000,7.26193555,5.76754504,1.39911521
32.92699981,2.78640818,4.52688100,0.70530000,7.11744123,5.76431902,1.40590289
33.02699995,2.98258645,4.66027062,0.76530000,7.25045658,5.87966209,1.50053478
