time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
10.60899997,0.01191490,0.00863801,0.04100000,0.88674126,0.19527987,0.88985054
10.70900011,0.01737690,0.01407456,0.03610000,0.89783841,0.20394087,0.88993396
10.80900002,0.01778118,0.01532187,0.03910000,0.87671527,0.20735055,0.86944977
10.90900016,0.01596176,0.01668899,0.04010000,0.88328585,0.20654842,0.86659623
11.00900006,0.01326405,0.01587719,0.04300000,0.86123692,0.21338337,0.84154954
11.10899997,0.01068748,0.01029697,0.04410000,0.85775521,0.20877491,0.91662356
11.20900011,0.01086806,0.01104922,0.04910000,0.81126987,0.21027822,0.91870530
11.30900002,0.01581711,0.01074752,0.05100000,0.81644835,0.20352524,0.92631711
11.40900016,0.02091385,0.01465404,0.05010000,0.82007491,0.21189629,0.93079192
11.50900006,0.02231965,0.01890194,0.04710000,0.78948183,0.23987471,0.88587042
11.60899997,0.00647754,0.02111970,0.03800000,0.73156748,0.24704310,0.83541925
11.70900011,0.00757896,0.02324154,0.04210000,0.74703181,0.23851890,0.89968671
11.80900002,0.00667559,0.02560345,0.03900000,0.73700843,0.23676856,0.92263467
11.91000009,0.01148525,0.02645920,0.04010000,0.76487839,0.24998791,0.91036596
12.00999999,0.01594370,0.02627258,0.04220000,0.77528775,0.25904056,0.89297819
12.11000013,0.00726670,0.02676649,0.03800000,0.73480348,0.24542480,0.88840515
12.21000004,0.00263913,0.03144543,0.02710000,0.70993817,0.25888805,0.82144565
12.31000018,0.00106099,0.02576382,0.02490000,0.74078057,0.26065930,0.81321604
12.41000009,0.00725016,0.03374367,0.02810000,0.73252106,0.27208406,0.81720295
12.50999999,0.01472795,0.03270088,0.03020000,0.77382559,0.27399567,0.80764590
12.61000013,0.00980123,0.02558878,0.02590000,0.71132681,0.27074483,0.83893622
12.71000004,0.01037104,0.03408462,0.02210000,0.76105984,0.27771958,0.83868357
12.81000018,0.00147338,0.02127250,0.02090000,0.73955854,0.26272255,0.82515920
12.91000009,0.00123961,0.04442436,0.02420000,0.70711388,0.29222866,0.81240342
13.00999999,0.01070240,0.03909730,0.03220000,0.72017656,0.28261853,0.81745700
13.11100006,0.00842356,0.02079865,0.02590000,0.70312970,0.24100381,0.81436849
13.21100020,0.01065154,0.01862887,0.02700000,0.70939559,0.24212363,0.81244052
13.31100011,0.00539387,0.01837161,0.02290000,0.67761320,0.23432545,0.79117779
13.41100001,0.00038074,0.02047474,0.02290000,0.66933513,0.23341496,0.79601284
13.51100016,0.00521044,0.01670034,0.03000000,0.68686353,0.22444617,0.80616838
13.61100006,0.00825136,0.01406041,0.03200000,0.68760563,0.22238721,0.77749900
13.71100020,0.00302381,0.01812696,0.03400000,0.67378990,0.22125931,0.80390213
13.81100011,0.00198274,0.01488048,0.03600000,0.65997588,0.21250946,0.81259206
13.91100001,0.00381451,0.01304835,0.01790000,0.66505000,0.21559001,0.80277548
14.01100016,0.00237153,0.00964499,0.00400000,0.64610520,0.21815218,0.77802596
14.11100006,0.00119745,0.00727022,0.00300000,0.66735009,0.21769989,0.78069817
14.21100020,0.00090791,0.00205565,0.00500000,0.65997059,0.21192594,0.78976731
14.31100011,0.00206622,0.00110033,0.00800000,0.68935556,0.21850657,0.81478208
14.41200018,0.00135275,0.00119166,0.01300000,0.70869792,0.22020715,0.82937625
14.51200008,0.00246329,0.00435111,0.01800000,0.69192337,0.22362485,0.82910569
14.61199999,0.00050958,0.01142411,0.02690000,0.71713172,0.21696007,0.85325107
14.71200013,0.00231529,0.01513207,0.02890000,0.71144324,0.21970517,0.84245508
14.81200004,0.00239584,0.01668652,0.01900000,0.71112539,0.22962833,0.82325714
14.91200018,0.00609236,0.02291840,0.02490000,0.73211241,0.24203437,0.80842674
15.01200008,0.00789661,0.02278099,0.02890000,0.70903964,0.23792978,0.79765133
15.11199999,0.00541324,0.02127949,0.03890000,0.70055602,0.23459023,0.82471405
15.21200013,0.00442181,0.01874507,0.04400000,0.72385696,0.23318811,0.81711737
15.31200004,0.00113756,0.03608928,0.05290000,0.73761869,0.24490877,0.83406831
15.41200018,0.01136720,0.03496522,0.06190000,0.72188272,0.24512012,0.87177786
15.51200008,0.01322193,0.03933447,0.06690000,0.72536014,0.24882480,0.88765582
15.61199999,0.01770699,0.03730848,0.06780000,0.73339902,0.24095012,0.90312660
15.71300006,0.03042997,0.04164753,0.00690000,0.74924710,0.23886441,0.79849057
15.81300020,0.03672534,0.03151538,0.00600000,0.75217589,0.23381283,0.80253712
15.91300011,0.04508452,0.03528209,0.00790000,0.75852840,0.22998578,0.81406119
16.01300001,0.05014588,0.03543149,0.00390000,0.76294926,0.22621069,0.82524176
16.11300015,0.05256247,0.03852981,0.00790000,0.75347518,0.23415438,0.82427281
16.21300006,0.05857020,0.03951268,0.01090000,0.74962779,0.24281131,0.82338171
16.31300020,0.06042908,0.04717167,0.02790000,0.77657304,0.24599309,0.84343946
16.41300011,0.06440190,0.05172230,0.03180000,0.79695549,0.25436516,0.83843483
16.51300001,0.06937580,0.05653316,0.03690000,0.79090773,0.25834443,0.84632760
16.61300015,0.07431292,0.05877406,0.03990000,0.78884394,0.26333690,0.84415362
16.71300006,0.07959727,0.06078622,0.04490000,0.80799914,0.26441793,0.83279926
16.81300020,0.08444274,0.06371989,0.04890000,0.80699428,0.26832116,0.84908991
16.91300011,0.09057849,0.06843126,0.05690000,0.82520950,0.27343586,0.86286918
17.01400018,0.09719531,0.07329101,0.06480000,0.85024102,0.28062403,0.85220217
17.11400008,0.10428774,0.07715910,0.06890000,0.84441456,0.28301748,0.85632659
17.21399999,0.11177484,0.08105212,0.07180000,0.82758919,0.28073803,0.86762670
17.31400013,0.11779971,0.08540350,0.07590000,0.83304671,0.28721217,0.84482289
17.41400003,0.12190787,0.09040509,0.08580000,0.82570787,0.29058936,0.83706671
17.51400018,0.12821283,0.09429353,0.09580000,0.82427695,0.28871713,0.84114230
17.61400008,0.13364499,0.09897326,0.10370000,0.83065362,0.28592255,0.84436384
17.71399999,0.13935852,0.10415807,0.10980000,0.84244566,0.29834683,0.84943315
17.81400013,0.14412013,0.10714531,0.11480000,0.84446992,0.30889040,0.85929784
17.91400003,0.15173749,0.11307517,0.12070000,0.84192384,0.30573085,0.87770976
18.01400018,0.15987880,0.11927791,0.12670000,0.84399514,0.30610894,0.87599437
18.11400008,0.17559191,0.12947232,0.11570000,0.88713975,0.33411063,0.88506587
18.21399999,0.18401998,0.13622051,0.12170000,0.88510079,0.34715407,0.86915879
18.31500006,0.18987898,0.13911517,0.12960000,0.88201473,0.35189188,0.90155711
18.41500020,0.19658291,0.13848343,0.13770000,0.86348595,0.34940078,0.89680157
18.51500010,0.20431511,0.14528205,0.14470000,0.88563080,0.35976053,0.90484172
18.61500001,0.21358642,0.15243061,0.15370000,0.88742605,0.36440937,0.91574894
18.71500015,0.22320793,0.15891039,0.16060000,0.89871941,0.37744808,0.90538701
18.81500006,0.23240980,0.16983914,0.16560000,0.92225339,0.39406357,0.89350375
18.91500020,0.23246551,0.15058817,0.16870000,0.92273524,0.35884185,0.89240253
19.01500010,0.24278352,0.15351943,0.17470000,0.93338909,0.35775990,0.89017651
19.11500001,0.25099661,0.13161592,0.18170000,0.98952812,0.32867357,0.87104632
19.21500015,0.26458861,0.10314902,0.18790000,1.03105761,0.29197274,0.90904577
19.31500006,0.25953078,0.08452705,0.19290000,1.03720983,0.26802803,0.92376745
19.41500020,0.26809170,0.08280901,0.19090000,1.00442160,0.26875691,0.89867658
19.51500010,0.28326520,0.09339747,0.18690000,1.02356417,0.27636775,0.88170642
19.61600018,0.29316802,0.09588719,0.19090000,1.05556396,0.28225292,0.87859482
19.71600008,0.30554761,0.09485223,0.19680000,1.06190436,0.28204100,0.89772945
19.81599998,0.30668347,0.08202354,0.19890000,1.05785775,0.27514288,0.89568059
19.91600013,0.28344737,0.07165779,0.19490000,1.00627155,0.26945593,0.89999347
20.01600003,0.29490876,0.07221907,0.20190000,1.06977245,0.26193894,0.90733776
20.11600018,0.27600919,0.07273633,0.18990000,1.00811245,0.25002082,0.88970657
20.21600008,0.27380617,0.05803757,0.19200000,1.03944707,0.23587084,0.87825935
20.31599998,0.26841427,0.05663455,0.18990000,1.04593449,0.23580069,0.87510877
20.41600013,0.26426617,0.05015766,0.19000000,1.05881204,0.22763884,0.87038359
20.51600003,0.26270303,0.04500808,0.19600000,1.05018769,0.22886858,0.88273307
20.61600018,0.27456327,0.04512492,0.19500000,1.03861245,0.23561819,0.88987751
20.71600008,0.28428073,0.05217286,0.20090000,1.05929600,0.24965875,0.90686893
20.81599998,0.25020165,0.08158746,0.20980000,1.02940248,0.27865581,0.91318302
20.91700006,0.25603314,0.07815779,0.22280000,1.02345258,0.27619933,0.94206463
21.01700020,0.26229218,0.08544720,0.23180000,2.02878406,0.29066861,0.95424843
21.11700010,0.26025339,0.09505510,0.24980000,2.01365696,0.30463098,0.96517926
21.21700001,0.26669532,0.10165361,0.26070000,2.03524127,0.30386615,0.97728677
21.31700015,0.25259995,0.11705757,0.27270000,2.13170103,0.31847637,0.99178283
21.41700006,0.24841598,0.12281559,0.28870000,2.05519533,0.32449605,0.99232984
21.51700020,0.25893165,0.13310485,0.28960000,2.09829128,0.33609427,1.00561879
21.61700010,0.26204238,0.13833293,0.28560000,2.07668525,0.33778797,0.99884319
21.71700001,0.26731061,0.14213465,0.29760000,2.12151187,0.36171202,0.98605240
21.81700015,0.27597150,0.12846326,0.30970000,2.18978497,0.33594744,0.99578014
21.91700006,0.29175083,0.14136161,0.31660000,2.22804007,0.36544499,1.00804561
22.01700020,0.30012623,0.13933735,0.31970000,2.12600852,0.35335933,1.02503535
22.11700010,0.30630804,0.14088074,0.33460000,2.11421857,0.37234232,1.10151932
22.21800017,0.30768182,0.13580035,0.34360000,2.01166408,0.35639338,1.13982992
22.31800008,0.31579564,0.13520539,0.34460000,1.97200168,0.35159539,1.10807237
22.41799998,0.30565865,0.13320301,0.34270000,1.87736166,0.35029498,1.10120414
22.51800013,0.29557202,0.13958177,0.32570000,1.84503177,0.36321420,1.05686659
22.61800003,0.29623697,0.13508042,0.32170000,1.83984300,0.36027931,1.04931700
22.71800017,0.29737185,0.13265505,0.33570000,1.95528559,0.35700695,1.08149254
22.81800008,0.29880301,0.13339824,0.33770000,1.92167327,0.34864092,1.07891982
22.91799998,0.31716856,0.12988257,0.34070000,1.86494623,0.34839672,1.10685379
23.01800013,0.31723605,0.13213530,0.34070000,1.95041676,0.35224638,1.08105695
23.11800003,0.31817071,0.13968507,0.34470000,1.94887667,0.36819220,1.06083103
23.21800017,0.30735582,0.14657353,0.34570000,1.98284668,0.37580170,1.06789405
23.31800008,0.32448363,0.13960783,0.33380000,2.06948480,0.37006952,1.03231011
23.41799998,0.33151253,0.13706688,0.29270000,1.92286808,0.36718417,0.95408879
23.51900005,0.34125358,0.14121223,0.29070000,1.94729964,0.37408746,0.98437430
23.61900020,0.33045029,0.14469296,0.28980000,1.89418083,0.37396951,0.96104357
23.71900010,0.33595407,0.14786379,0.29470000,1.84446043,0.37946488,0.96155005
23.81900001,0.34710237,0.12592139,0.25280000,1.77606402,0.35083559,0.91978070
23.91900015,0.35235238,0.12532638,0.25180000,1.89791134,0.34609174,0.92039034
24.01900005,0.36484121,0.13430301,0.26380000,1.93463621,0.34597057,0.94222616
24.11900020,0.37553701,0.13900551,0.27780000,1.85874324,0.35251378,0.91517456
24.21900010,0.38191126,0.14152229,0.27590000,1.83213748,0.35743863,0.92654917
24.31900001,0.38399162,0.14550450,0.28280000,1.78845864,0.36259773,0.91730004
24.41900015,0.39258964,0.15143743,0.29280000,1.67844527,0.36513938,0.92992147
24.51900005,0.40706585,0.15610844,0.30180000,1.73984910,0.37269166,0.93140077
24.61900020,0.41678092,0.15862469,0.30770000,1.83478065,0.37247861,0.94830603
24.71900010,0.42036100,0.16537207,0.32180000,1.72694097,0.38388108,1.01177168
24.82000017,0.41720481,0.13024556,0.31590000,1.68748566,0.34551082,0.98732411
24.92000008,0.42493853,0.16418371,0.31880000,1.69834859,0.39331582,1.06821420
25.01999998,0.41933171,0.15048628,0.31290000,1.68936297,0.36859094,1.05353174
25.12000012,0.41645745,0.11675999,0.30290000,1.69327890,0.32425103,0.98743354
25.22000003,0.41583078,0.15825022,0.30180000,1.71516779,0.36920094,0.97959733
25.32000017,0.42829398,0.12950191,0.28990000,1.73495809,0.34050117,0.94762084
25.42000008,0.43809026,0.16332535,0.27280000,1.73062796,0.38126118,0.93107934
25.51999998,0.43801037,0.16180752,0.25780000,1.79810490,0.38942850,0.91510791
25.62000012,0.44446337,0.12858338,0.24690000,1.81120119,0.34595750,0.91201828
25.72000003,0.45806526,0.15963491,0.24680000,1.86082241,0.37769360,0.92461487
25.82000017,0.46206996,0.12123114,0.22900000,1.78658036,0.33007821,0.93606599
25.92000008,0.46562303,0.14474129,0.22290000,1.75923291,0.35090561,0.91766475
26.01999998,0.47320266,0.14549310,0.22790000,1.75821600,0.35535458,0.86560771
26.12100005,0.47620155,0.10777909,0.22610000,1.78007511,0.32161440,0.87430175
26.22100019,0.48921367,0.10761130,0.23200000,1.75511912,0.32619216,0.87576860
26.32100010,0.49598532,0.11944240,0.21200000,1.85394865,0.33829119,0.88843330
26.42100000,0.50453381,0.12112871,0.21600000,1.82611023,0.33584890,0.89111451
26.52100015,0.50918399,0.12877420,0.19700000,1.81009222,0.34113657,0.88707091
26.62100005,0.51326138,0.12651120,0.18500000,1.82658243,0.33556231,0.84876558
26.72100019,0.52233531,0.12774513,0.18700000,1.90367117,0.34617856,0.87989438
26.82100010,0.52761811,0.11276539,0.18010000,1.96224327,0.33932792,0.86045027
26.92100000,0.54018733,0.11838148,0.18310000,2.01833955,0.35216495,0.85835238
27.02100015,0.53834749,0.12769994,0.18800000,1.97029135,0.36431262,0.88774576
27.12100005,0.54461960,0.13206022,0.19300000,2.01137030,0.37405270,0.87757903
27.22100019,0.54563564,0.12576865,0.18310000,1.93665864,0.36188314,0.88937834
27.32100010,0.54316905,0.12212545,0.16000000,1.93582582,0.35223366,0.85082484
27.42200017,0.55141574,0.12619448,0.15610000,1.92784385,0.36002601,0.85790636
27.52200007,0.57037257,0.11759841,0.14920000,2.05111925,0.34536241,0.85113958
27.62199998,0.57168365,0.12128417,0.15110000,1.91165008,0.34602282,0.85025152
27.72200012,0.57870223,0.12235268,0.15510000,1.86890881,0.35226963,0.84886992
27.82200003,0.57737802,0.13302674,0.16900000,1.93336821,0.36798733,0.86219373
27.92200017,0.57706850,0.13063287,0.15210000,1.93494765,0.35549055,0.82678985
28.02200007,0.58523844,0.13219222,0.15810000,1.94537772,0.36053901,0.82072445
28.12199998,0.59011373,0.13245574,0.15910000,1.99622365,0.35167619,0.82166697
28.22200012,0.60081267,0.12509893,0.15920000,2.13127476,0.35094946,0.83448834
28.32200003,0.61597238,0.13186190,0.15610000,2.14668744,0.35275338,0.79356779
28.42200017,0.62011873,0.13353555,0.15610000,2.25220268,0.34445659,0.78882980
28.52200007,0.61230983,0.12926765,0.15610000,2.09163496,0.34177111,0.80228017
28.62199998,0.61565028,0.12890202,0.15820000,1.94291450,0.33137256,0.76952759
28.72300005,0.61965133,0.12333922,0.15310000,1.95481956,0.32870600,0.74666684
28.82300019,0.62969600,0.12949147,0.13910000,1.98211338,0.32847316,0.73896344
28.92300010,0.63840399,0.13859281,0.14220000,1.94957303,0.34222333,0.74164389
29.02300000,0.64082668,0.13373995,0.14510000,2.01111379,0.33834759,0.75925015
29.12300014,0.64428154,0.13447119,0.14510000,2.03720028,0.33505144,0.79627588
29.22300005,0.64112894,0.13168274,0.16020000,1.90781873,0.32639130,0.81198598
29.32300019,0.64961166,0.12876824,0.14910000,1.97017561,0.31252000,0.79438712
29.42300010,0.65086986,0.12625227,0.14220000,1.91973246,0.31410325,0.79494555
29.52300000,0.65564279,0.12424270,0.14320000,2.04755480,0.32474434,0.82023204
29.62300014,0.66346798,0.11985624,0.14620000,1.96879869,0.32123771,0.85660365
29.72300005,0.66147775,0.12306555,0.13620000,2.10437114,0.32140223,0.83455615
29.82300019,0.67104893,0.11920867,0.13120000,2.15285039,0.31613530,0.82109127
29.92300010,0.67339432,0.12834182,0.12420000,2.20503033,0.32034779,0.82669176
30.02400017,0.67914841,0.13235065,0.11520000,2.08878970,0.31405139,0.80454555
30.12400007,0.69203327,0.13161826,0.11120000,2.11784262,0.31645688,0.78191687
30.22399998,0.69714218,0.13107401,0.11620000,2.08242605,0.31805312,0.78177216
30.32400012,0.69005998,0.11893116,0.10830000,2.00901106,0.31482066,0.77107128
30.42400002,0.68917966,0.11645328,0.11430000,2.05662207,0.31025503,0.79981722
30.52400017,0.69516870,0.11568169,0.11920000,2.01018621,0.30589493,0.80902559
30.62400007,0.69180372,0.10983927,0.12030000,2.12426815,0.30094944,0.83533853
30.72399998,0.69539188,0.10814240,0.12020000,2.02753442,0.29967241,0.83817795
30.82400012,0.69290247,0.09615352,0.11830000,2.03824947,0.28245115,0.84828646
30.92400002,0.70392859,0.10106289,0.11530000,2.01520611,0.28293955,0.86729149
31.02400017,0.70372169,0.09151107,0.11230000,2.00372342,0.28120806,0.87239654
31.12400007,0.71096785,0.10382969,0.11430000,2.08480676,0.28122510,0.87548532
31.22399998,0.71589150,0.10332345,0.11230000,2.28877691,0.28341302,0.86896419
31.32500005,0.71953136,0.08653778,0.11540000,2.28827298,0.26630753,0.86420080
31.42500019,0.72382569,0.08481524,0.11340000,2.29485177,0.26705782,0.88212461
31.52500010,0.73648753,0.09656865,0.10740000,2.33892810,0.27921824,0.88399415
31.62500000,0.75160562,0.09896088,0.10740000,2.31718182,0.27964993,0.87781616
31.72500014,0.75648414,0.09704946,0.10430000,2.19809324,0.27037166,0.90334017
31.82500005,0.78090839,0.09724778,0.08840000,2.26696241,0.26968564,0.88197706
31.92500019,0.78211379,0.09199069,0.08340000,2.32954399,0.27424739,0.85999780
32.02500010,0.77969503,0.08955118,0.07740000,2.21281613,0.27867202,0.85399934
32.12500000,0.77762237,0.08911311,0.07840000,2.29974310,0.28023111,0.83198908
32.22500014,0.78127380,0.08785682,0.07840000,2.30639390,0.27148331,0.83057443
32.32500005,0.78345736,0.08574404,0.07940000,2.28472502,0.27789800,0.81502271
32.42500019,0.78881805,0.08685538,0.08040000,2.40934262,0.27693123,0.81252324
32.52500010,0.79267742,0.08540443,0.07440000,2.39033568,0.27476122,0.78902391
32.62600017,0.79295105,0.08351497,0.06840000,2.23653497,0.26225967,0.74693295
32.72600007,0.79688694,0.08266810,0.06640000,2.26339326,0.26418989,0.73188011
32.82599998,0.80449040,0.08016006,0.06050000,2.17066459,0.26143005,0.74965659
32.92600012,0.80768784,0.08028590,0.05550000,2.08830505,0.26592276,0.74102853
33.02600002,0.81193790,0.08165229,0.05140000,2.07760859,0.26238808,0.72775661
