time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
28.42400002,0.05974041,0.01352973,0.01520000,0.68250255,0.22575954,0.64908979
28.52399993,0.07342695,0.01923755,0.02020000,0.73556299,0.23152975,0.66758156
28.62399983,0.08172777,0.01763696,0.02320000,0.74046524,0.22016991,0.67896254
28.72399998,0.08081747,0.01837597,0.02720000,0.72816469,0.22267646,0.66349279
28.82399988,0.06485613,0.00623957,0.01820000,0.66441342,0.20600293,0.61666834
28.92400002,0.07081790,0.00630277,0.01620000,0.66525135,0.21102218,0.61492372
29.02399993,0.07526901,0.00457665,0.01020000,0.66581733,0.20983267,0.62532941
29.12399983,0.07578918,0.00094312,0.00520000,0.63476290,0.20287285,0.65968367
29.22399998,0.08094827,0.00289611,0.00570000,0.70172989,0.19889386,0.66260481
29.32399988,0.07244295,0.00103403,0.00480000,0.62460429,0.18686400,0.65413497
29.42400002,0.09409382,0.00303378,0.00530000,0.71085965,0.19258173,0.66120558
29.52499986,0.09367481,0.00181109,0.02530000,0.72049252,0.20348327,0.74894713
29.62500000,0.09691495,0.00284662,0.02220000,0.74571277,0.20524478,0.73680536
29.72499990,0.08732973,0.00156486,0.01520000,0.69068524,0.20202815,0.71711812
29.82500005,0.10017455,0.00520665,0.01830000,0.76206870,0.20412918,0.71079937
29.92499995,0.08473028,0.01735278,0.02020000,0.67553766,0.21186631,0.72527111
30.02499986,0.07954200,0.02669325,0.02120000,0.68426572,0.22432117,0.71192716
30.12500000,0.07591015,0.03212755,0.01820000,0.67120863,0.23267552,0.68969897
30.22499990,0.07652229,0.03451245,0.01920000,0.69850989,0.23731613,0.68605188
30.32500005,0.07882812,0.02637000,0.02510000,0.70661590,0.23777809,0.68787727
30.42499995,0.07746183,0.02893502,0.02420000,0.71435738,0.23832192,0.71253991
30.52499986,0.07014689,0.03285595,0.02210000,0.69814313,0.23887210,0.71673817
30.62500000,0.06791506,0.03291268,0.02810000,0.70301480,0.23974987,0.74956999
30.72599983,0.06676850,0.03570669,0.02910000,0.66654883,0.24273166,0.75448655
30.82599998,0.06396082,0.02472052,0.02620000,0.66830811,0.22665610,0.76516818
30.92599988,0.06870381,0.02661948,0.02320000,0.66526258,0.22450145,0.78607761
31.02600002,0.08116892,0.01985162,0.03320000,0.70140074,0.22473812,0.84899698
31.12599993,0.08728870,0.02111217,0.03820000,0.68465065,0.21531822,0.85579710
31.22599983,0.08695619,0.02221307,0.03930000,0.66682874,0.21889782,0.85206267
31.32599998,0.06744025,0.02224349,0.03510000,0.66401316,0.21682616,0.84071507
31.42599988,0.07415953,0.01106774,0.04020000,0.64141674,0.19583898,0.86622352
31.52600002,0.08416382,0.00567205,0.04220000,0.66951268,0.19216097,0.87593891
31.62599993,0.09042003,0.00921023,0.04130000,0.64985157,0.19345271,0.86899776
31.72599983,0.08456378,0.01340808,0.03920000,0.66444718,0.18988207,0.89785374
31.82599998,0.10387762,0.01920001,0.03530000,0.67414158,0.19410175,0.88748444
31.92700005,0.09731361,0.02060851,0.02330000,0.67167187,0.21678527,0.81418530
32.02699995,0.10439435,0.00780195,0.02730000,0.70370704,0.19852692,0.81766634
32.12699986,0.09771836,0.00090689,0.03030000,0.70432298,0.19387575,0.79702171
32.22700000,0.09658365,0.00168791,0.03320000,0.72123515,0.18748861,0.79869074
32.32699990,0.10433975,0.00628220,0.03430000,0.71421824,0.19956363,0.78207977
32.42700005,0.10634552,0.01105669,0.04830000,0.70505540,0.20214809,0.83543332
32.52699995,0.09940432,0.01931400,0.07030000,0.70050276,0.20884495,0.83583847
32.62699986,0.11882792,0.01300943,0.07530000,0.73253768,0.19304764,0.80147769
32.72700000,0.11468704,0.00929204,0.06730000,0.71506570,0.19200016,0.78068844
32.82699990,0.12821529,0.00533762,0.06730000,0.72060512,0.18797744,0.80500714
32.92700005,0.11503317,0.01977725,0.06030000,0.70194386,0.20521949,0.79464623
33.02699995,0.14996628,0.00736305,0.03440000,0.74038199,0.18967905,0.71673753
