time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
3.10299993,0.00410772,0.00794523,0.01900000,0.61547822,0.20973422,0.73079560
3.20300007,0.00542875,0.00816876,0.01700000,0.62130675,0.20623738,0.72568839
3.30299997,0.00431787,0.01415613,0.01600000,0.67183480,0.21242877,0.74991093
3.40299988,0.00775147,0.02159085,0.01800000,0.67248973,0.22414268,0.76504246
3.50300002,0.00695968,0.02353854,0.01590000,0.68400911,0.22831008,0.80970865
3.60299993,0.00630999,0.02228641,0.02500000,0.68701934,0.22506300,0.81638036
3.70300007,0.00465115,0.02365897,0.02090000,0.69558389,0.22307564,0.78357607
3.80299997,0.00219574,0.02385411,0.02300000,0.66071109,0.22964145,0.79949326
3.90400004,0.01479283,0.02055097,0.01990000,0.69813201,0.23062739,0.78847808
4.00399995,0.01948660,0.01746919,0.02290000,0.69254404,0.23190116,0.81904532
4.10400009,0.01122891,0.01853029,0.01700000,0.64693125,0.22963315,0.73197583
4.20400000,0.01072577,0.01847912,0.01300000,0.64271263,0.22633142,0.73282313
4.30399990,0.01034690,0.01836142,0.00990000,0.63985960,0.22177842,0.72798829
4.40400004,0.00219368,0.02081557,0.00890000,0.62532013,0.22881859,0.71952630
4.50399995,0.01279778,0.01889092,0.00690000,0.67619114,0.22443682,0.73560633
4.60400009,0.01345762,0.02327257,0.00110000,0.66590731,0.23042912,0.72518264
4.70400000,0.01201921,0.02869806,0.01310000,0.69037516,0.24020804,0.73364518
4.80399990,0.01297668,0.03548148,0.01000000,0.72195495,0.26465823,0.74252946
4.90400004,0.01204335,0.03437394,0.01100000,0.69761402,0.24591440,0.76473783
5.00399995,0.01463508,0.03611308,0.01310000,0.72168565,0.26125310,0.77003582
5.10500002,0.01770295,0.04854900,0.01400000,0.71685560,0.28186115,0.77151390
5.20499992,0.02018160,0.03395443,0.01910000,0.74439739,0.25415938,0.82730199
5.30500007,0.00201691,0.04905040,0.00690000,0.67480666,0.27752411,0.77095096
5.40499997,0.00862381,0.03233388,0.00100000,0.70168205,0.24812320,0.79109006
5.50499988,0.00811737,0.03459781,0.01110000,0.68295004,0.25302963,0.76225630
5.60500002,0.00513918,0.04978442,0.01500000,0.61531516,0.28148606,0.81416184
5.70499992,0.00461493,0.03468577,0.01910000,0.62219686,0.25970169,0.81689698
5.80500007,0.00162342,0.05458951,0.01790000,0.63927393,0.29019607,0.78039344
5.90499997,0.00135758,0.03191515,0.01300000,0.64167989,0.26252620,0.74006517
6.00499988,0.00439431,0.03014614,0.00900000,0.64422250,0.26852097,0.75112486
6.10500002,0.00931050,0.05688906,0.00990000,0.71134447,0.30084055,0.75067768
6.20499992,0.00862587,0.02821089,0.00600000,0.71223421,0.26178636,0.74808721
6.30599999,0.00477630,0.05079131,0.00000000,0.67539769,0.29579292,0.75438899
6.40599990,0.00153806,0.05240987,0.00010000,0.62433552,0.29152897,0.73518475
6.50600004,0.00376223,0.05046083,0.00090000,0.62460251,0.29285650,0.72482968
6.60599995,0.00764135,0.04538072,0.00100000,0.64256957,0.28796119,0.68111502
6.70600009,0.00112066,0.04907987,0.00200000,0.63614432,0.28864742,0.71892373
6.80599999,0.00479379,0.05526210,0.00610000,0.65032631,0.28815904,0.70827289
6.90599990,0.00692748,0.05417389,0.00600000,0.66127831,0.27814714,0.73565262
7.00600004,0.00529648,0.05173961,0.00910000,0.69127963,0.26603350,0.73550741
7.10599995,0.00223510,0.05173610,0.00300000,0.71775914,0.26611360,0.72032370
7.20600009,0.00796607,0.05038484,0.00700000,0.77727308,0.26408606,0.74146492
7.30599999,0.00735143,0.04910730,0.00790000,0.70192628,0.26537327,0.75087794
7.40599990,0.00767844,0.04952819,0.01100000,0.75401129,0.26776942,0.74850428
7.50699997,0.00562363,0.04419666,0.00900000,0.70395055,0.26360256,0.77312097
7.60699987,0.00421633,0.03824791,0.00300000,0.70380825,0.25311759,0.75210947
7.70700002,0.00365736,0.03747644,0.00000000,0.71299822,0.24351458,0.78382872
7.80699992,0.00438545,0.03610219,0.00290000,0.68441950,0.24122270,0.80226589
7.90700006,0.00335577,0.03683665,0.00800000,0.68560995,0.23358730,0.82354141
8.00699997,0.00211762,0.03648912,0.00200000,0.69578382,0.23454642,0.80232552
8.10699987,0.00355867,0.02684168,0.02410000,0.73356290,0.22191938,0.85802129
8.20700002,0.00171603,0.02553185,0.02200000,0.74349819,0.22044465,0.83381518
8.30699992,0.00490729,0.02801800,0.02200000,0.74847116,0.22130450,0.84731763
8.40700006,0.00675955,0.02671925,0.02210000,0.76548001,0.21818331,0.86801506
8.50699997,0.00007681,0.02150568,0.01600000,0.79244407,0.21131763,0.83811997
8.60699987,0.00409911,0.02067504,0.01300000,0.77383183,0.21335343,0.79353932
8.70799994,0.00844427,0.02015922,0.00810000,0.82510165,0.21439135,0.78084431
8.80800009,0.01022308,0.03007139,0.02000000,0.83932881,0.21423603,0.85755270
8.90799999,0.01282765,0.03070605,0.01800000,0.83806548,0.21564802,0.88083484
9.00799990,0.00587773,0.02107943,0.02410000,0.76219071,0.21057087,0.86524625
9.10800004,0.00251253,0.01802934,0.01900000,0.78632718,0.20258837,0.86183612
9.20799994,0.00429690,0.01789376,0.01800000,0.77893360,0.20168774,0.88527562
9.30800009,0.00450179,0.02062678,0.00800000,0.78286450,0.19765140,0.83693199
9.40799999,0.00371298,0.02314074,0.00590000,0.78914340,0.19905841,0.82334417
9.50799990,0.00491802,0.02654022,0.00790000,0.81955405,0.20606403,0.80645746
9.60800004,0.00598555,0.02928862,0.00700000,0.81447475,0.19985331,0.80616617
9.70799994,0.00708154,0.03154523,0.01000000,0.78088385,0.21133300,0.82809315
9.80800009,0.00689549,0.03347689,0.01390000,0.81216184,0.21810998,0.83061822
9.90899992,0.00535618,0.02547766,0.01300000,0.80154046,0.20446209,0.82549329
10.00900006,0.00429796,0.02953011,0.01090000,0.81542098,0.23147041,0.82433288
10.10899997,0.00374185,0.03270166,0.01500000,0.79968548,0.23917072,0.87202308
10.20899987,0.00291915,0.03620840,0.01590000,0.79804008,0.23987622,0.92133293
10.30900002,0.00039936,0.02688588,0.01200000,0.80908527,0.23287965,0.87970094
10.40899992,0.00021031,0.02343407,0.01300000,0.83378772,0.22322157,0.86332461
10.50900006,0.00002332,0.02403018,0.01490000,0.83909086,0.22995103,0.95463788
10.60899997,0.00209968,0.02712179,0.01500000,0.82035750,0.23003914,0.92137343
10.70899987,0.00226216,0.02774315,0.01900000,0.82705807,0.23402993,0.92951345
10.80900002,0.01275291,0.02698691,0.00700000,0.85914828,0.23518660,0.84866622
10.90899992,0.01566471,0.02168656,0.00300000,0.87228100,0.22791770,0.84036471
11.00999999,0.01793155,0.02128285,0.00690000,0.85509051,0.23392990,0.81328012
11.10999990,0.01907814,0.02167197,0.00200000,0.85659816,0.23400222,0.83966208
11.21000004,0.01673255,0.01497003,0.01100000,0.80469917,0.21550713,0.84525574
11.30999994,0.01537585,0.01468446,0.01700000,0.80425047,0.20851736,0.90090141
11.41000009,0.01669492,0.01548320,0.01690000,0.80610518,0.21307228,0.90486575
11.50999999,0.02203606,0.02051005,0.01100000,0.77864044,0.24032267,0.80969728
11.60999990,0.02364656,0.01617838,0.01200000,0.78147121,0.22785403,0.81337671
11.71000004,0.02617871,0.00775404,0.01490000,0.79931241,0.20989944,0.83267598
11.80999994,0.02235463,0.00299172,0.02790000,0.78524305,0.20139044,0.91626623
11.91000009,0.02342590,0.00480697,0.02800000,0.76351217,0.21403738,0.90335493
12.00999999,0.01996777,0.00254718,0.02490000,0.76723999,0.22018958,0.88126913
12.10999990,0.01954655,0.00022870,0.01700000,0.78073167,0.20480990,0.82872719
12.21000004,0.02165074,0.00169274,0.01490000,0.76145292,0.21436362,0.81403881
12.31099987,0.01103229,0.00746784,0.00900000,0.74164169,0.22554590,0.80305311
12.41100001,0.01262696,0.00755048,0.00800000,0.72744861,0.22970453,0.80336716
12.51099992,0.01397311,0.00932749,0.00190000,0.71686867,0.23417581,0.78667770
12.61100006,0.01442466,0.00325411,0.00400000,0.70228205,0.23190558,0.82546947
12.71099997,0.01667986,0.00068725,0.00790000,0.75389301,0.22918007,0.83230501
12.81099987,0.01703408,0.00324502,0.00990000,0.78774348,0.24046775,0.82100438
12.91100001,0.01884255,0.01057773,0.01000000,0.75411212,0.24351155,0.80537636
13.01099992,0.01126938,0.00317034,0.01100000,0.70655092,0.23265923,0.80400088
13.11100006,0.01070936,0.00330297,0.00700000,0.69003647,0.22151086,0.80311397
13.21099997,0.01211773,0.00442840,0.00500000,0.69591769,0.22572616,0.79835316
13.31099987,0.01067233,0.00371367,0.00100000,0.66660902,0.21837635,0.77659304
13.41199994,0.01238188,0.00119122,0.00410000,0.66420645,0.21387781,0.78470191
13.51200008,0.01138086,0.00196111,0.00200000,0.67827640,0.20987121,0.78696080
13.61199999,0.01163663,0.00459226,0.01300000,0.67563562,0.21272747,0.76499484
13.71199989,0.01340536,0.00711240,0.01900000,0.66671382,0.21101343,0.79635458
13.81200004,0.01463743,0.00934643,0.02090000,0.65413059,0.20809574,0.80547355
13.91199994,0.01791895,0.00753069,0.01290000,0.66082476,0.21105604,0.80516525
14.01200008,0.01669555,0.01345878,0.01900000,0.64093652,0.22180188,0.79789213
14.11199999,0.01787143,0.01524704,0.01600000,0.66587756,0.22536609,0.79992419
14.21199989,0.01916560,0.01760625,0.01900000,0.70421488,0.22662759,0.81118401
14.31200004,0.01882149,0.01313779,0.01700000,0.68941762,0.22967493,0.83380278
14.41199994,0.01460499,0.01461692,0.01590000,0.70704031,0.23258290,0.84425291
14.51200008,0.01313566,0.01917249,0.02190000,0.68673825,0.23732587,0.84543144
14.61299992,0.01418086,0.02015597,0.02190000,0.71649600,0.22625019,0.86313428
14.71300006,0.01420697,0.02351876,0.02090000,0.70860407,0.22873541,0.84879902
14.81299996,0.01443239,0.02694636,0.03190000,0.70828118,0.25251141,0.89229500
14.91299987,0.01569534,0.02585065,0.03290000,0.72813085,0.24521516,0.87165578
15.01300001,0.01717117,0.02409234,0.03590000,0.70204588,0.23998098,0.86013654
15.11299992,0.01726637,0.02079693,0.03390000,0.69516449,0.23532832,0.87822213
15.21300006,0.01753120,0.02357344,0.03590000,0.72093902,0.23878567,0.86812418
15.31299996,0.01292257,0.03125343,0.03990000,1.37425783,0.25499977,0.88202739
15.41299987,0.01121551,0.02990355,0.03400000,1.30824166,0.24229399,0.86168176
15.51300001,0.01200969,0.02895457,0.03100000,1.32885583,0.24137262,0.87184536
15.61299992,0.01114404,0.03114949,0.03200000,1.32048301,0.25036024,0.88805603
15.71300006,0.01016368,0.03341257,0.04100000,1.34975198,0.24690061,0.89004194
15.81399989,0.01259655,0.03551291,0.03990000,1.38737368,0.25268306,0.89325768
15.91400003,0.01304731,0.03497324,0.03390000,1.34476120,0.24527724,0.89729225
16.01399994,0.01398680,0.03720631,0.03190000,1.35967692,0.24340932,0.91011811
16.11400008,0.01225083,0.03828756,0.02790000,1.29056781,0.24882016,0.90085377
16.21399999,0.01129213,0.03616874,0.02690000,1.30173792,0.25401373,0.89613378
16.31399989,0.01606292,0.03629328,0.02800000,1.50419959,0.25050674,0.90198607
16.41400003,0.01697407,0.03685554,0.02690000,1.61494698,0.25489289,0.84714260
16.51399994,0.01111324,0.03682874,0.02200000,1.62628298,0.25411620,0.84482123
16.61400008,0.01235792,0.03041516,0.01590000,1.61560938,0.23805372,0.83273636
16.71399999,0.01329949,0.02975943,0.01400000,1.63417157,0.23607481,0.81290286
16.81399989,0.00868684,0.03147299,0.01790000,1.46081883,0.23800784,0.82821368
16.91400003,0.01698194,0.03581192,0.01590000,1.66182047,0.24220973,0.83183407
17.01499987,0.02450700,0.03855654,0.00290000,1.55647167,0.24652831,0.79996407
17.11500001,0.02407093,0.05044096,0.01100000,1.54480825,0.26824594,0.80631519
17.21499991,0.02692036,0.03856053,0.01410000,1.79334616,0.23857949,0.81761170
17.31500006,0.02002621,0.04489099,0.00400000,1.79869462,0.25873927,0.78009903
17.41499996,0.02192731,0.04255682,0.00710000,1.75001052,0.23006191,0.76488754
17.51499987,0.02762337,0.03562821,0.01110000,1.77037409,0.21795977,0.76282406
17.61500001,0.02400480,0.04659366,0.01700000,1.75160483,0.45924367,0.76339871
17.71499991,0.02554955,0.04096377,0.01810000,1.75446768,0.45382561,0.76335505
17.81500006,0.01523916,0.04019288,0.02200000,4.69311541,0.45480731,0.77210104
17.91499996,0.01085259,0.04144806,0.02710000,4.59180138,0.44498506,0.79000556
18.01499987,0.02218621,0.04809669,0.02710000,4.52154167,0.44230875,0.78206273
18.11500001,0.02348819,0.03366549,0.02110000,4.41890988,0.41599939,0.79614140
18.21600008,0.02144869,0.03617739,0.02100000,4.42778095,0.41975822,0.77321095
18.31599998,0.00730625,0.04358748,0.00500000,4.49278781,0.50159009,0.78492013
18.41599989,0.00926820,0.03774693,0.01200000,4.44295746,0.48522665,0.77810854
18.51600003,0.00899736,0.03416705,0.02700000,4.53739835,0.50088979,0.79298943
18.61599994,0.01564528,0.02959857,0.03300000,4.44910707,0.47703207,0.80088445
18.71600008,0.00949830,0.03045328,0.03700000,4.29398158,0.44761814,0.78665317
18.81599998,0.01749428,0.03343606,0.03100000,4.22576469,0.43511640,0.76374275
18.91599989,0.03871497,0.03384156,0.02510000,4.37283327,0.46109100,0.75400569
19.01600003,0.03990587,0.03579975,0.02610000,4.42639421,0.47368944,0.74657046
19.11599994,0.03792040,0.03694934,0.03000000,4.57591880,0.50562203,0.72321184
19.21600008,0.03985308,0.03856931,0.03310000,4.93688652,0.58018880,0.75996052
19.31599998,0.02353003,0.03204416,0.03600000,5.07912684,0.60587970,0.77313369
19.41599989,0.01767095,0.02619671,0.03710000,4.98178038,0.58144434,0.74962056
19.51699996,0.03333288,0.03483043,0.04500000,5.15105729,0.62128873,0.74268130
19.61699986,0.03354794,0.03591985,0.04910000,4.96763890,1.44566013,0.73943225
19.71700001,0.03670064,0.03977076,0.05110000,5.15533998,1.50223914,0.75595052
19.81699991,0.04172889,0.04400204,0.05410000,5.16714747,1.50840735,0.75473084
19.91700006,0.04781156,0.04822131,0.05810000,5.29651804,1.54785173,0.76692304
20.01699996,0.05231463,0.05165607,0.06110000,5.37554245,1.57257830,0.77101620
20.11699986,0.05601989,0.05479737,0.06510000,5.56062864,1.62754273,0.76771737
20.21700001,0.06024101,0.05818721,0.06910000,5.57204707,1.63298894,0.75749853
20.31699991,0.06428798,0.06235788,0.07310000,5.56581817,1.63422365,0.75984807
20.41700006,0.06829427,0.06706112,0.07710000,5.65447812,1.66311365,0.75836467
20.51699996,0.07295004,0.07163792,0.08110000,5.68850473,1.67608212,0.76921729
20.61699986,0.07818117,0.07634490,0.08610000,5.72999565,1.69114904,0.78206402
20.71799994,0.08341413,0.08092326,0.09120000,5.60871872,1.65958171,0.79868815
20.81800008,0.08923794,0.08579628,0.09520000,5.40737499,1.60526400,0.80031340
20.91799998,0.09473198,0.09098627,0.09910000,5.23398403,1.55934400,0.82162738
21.01799989,0.10139244,0.09659769,0.10320000,5.43948359,1.62176658,0.82930202
21.11800003,0.10813245,0.10256205,0.10710000,5.41492996,1.61878991,0.82688665
21.21799994,0.11533717,0.10875435,0.11120000,5.45833949,1.63532644,0.83255801
21.31800008,0.12255224,0.11449191,0.11620000,5.72988757,1.71658772,0.84053533
21.41799998,0.13032973,0.12036133,0.12130000,5.56474662,1.67305187,0.82926767
21.51799989,0.13842311,0.12641274,0.12420000,5.65073820,1.70135991,0.84365548
21.61800003,0.14695727,0.13321340,0.12920000,5.60017553,1.69127576,0.84355313
21.71799994,0.15590991,0.14060409,0.13430000,5.70371076,1.72569005,0.82220261
21.81800008,0.16480998,0.14784763,0.14030000,5.85514127,1.77365657,0.82618564
21.91899991,0.17327593,0.15520764,0.14530000,5.91734593,1.79637049,0.83700456
22.01900005,0.18260415,0.16245066,0.15030000,5.66269543,1.72819102,0.85557786
22.11899996,0.19260909,0.16995222,0.15430000,5.62973060,1.72341551,0.87759390
22.21899986,0.20290571,0.17798335,0.15930000,5.39153879,1.66044995,0.91315866
22.31900001,0.21327595,0.18605950,0.16440000,5.28767797,1.63588865,0.88279327
22.41899991,0.22439071,0.19379892,0.16840000,5.09674930,1.58590137,0.88027254
22.51900005,0.23601295,0.20177616,0.17240000,5.05518875,1.57868353,0.89978893
22.61899996,0.24833744,0.21018317,0.17640000,5.05351725,1.58309169,0.89954038
22.71899986,0.26005444,0.21908946,0.18140000,5.33853949,1.67008518,0.87817514
22.81900001,0.27271520,0.22900976,0.18540000,5.26741266,1.65606618,0.87783397
22.91899991,0.28469377,0.23866098,0.19350000,5.09984779,1.61441927,0.91320186
23.01900005,0.29751806,0.24813242,0.19750000,5.31686739,1.68223223,0.89131541
23.11999989,0.31039043,0.25760052,0.20350000,5.32382275,1.69000976,0.87359886
23.22000003,0.32580128,0.26687699,0.20650000,5.44631253,1.72988020,0.88472898
23.31999993,0.34142396,0.27656280,0.21060000,5.62813166,1.78705072,0.91033116
23.42000008,0.35769330,0.28602752,0.21460000,5.27704031,1.69155524,0.87150044
23.51999998,0.37369982,0.29597576,0.21760000,5.32817128,1.71153903,0.90967391
23.61999989,0.38870868,0.30583207,0.22560000,5.24200536,1.69248827,0.89499054
23.72000003,0.40442080,0.31622981,0.23170000,5.12567865,1.66516063,0.89809614
23.81999993,0.42069012,0.32629194,0.23670000,4.95175969,1.62088325,0.89999838
23.92000008,0.43897006,0.33746967,0.24880000,5.24881923,1.71171229,0.91414672
24.01999998,0.45656685,0.34797244,0.25480000,5.32436343,1.73877146,0.93198825
24.11999989,0.47615594,0.35865913,0.26180000,5.13692216,1.69030662,0.89747474
24.22000003,0.49827602,0.36903699,0.26680000,5.08018833,1.67815479,0.91549451
24.32100010,0.51676028,0.37939776,0.27580000,4.98926415,1.65725601,0.90719324
24.42100000,0.53673046,0.39032123,0.28290000,4.87146138,1.62881578,0.91805796
24.52099991,0.55786953,0.40147732,0.28890000,4.85898031,1.63036611,0.91729017
24.62100005,0.58051930,0.41258434,0.29790000,5.08537933,1.69968721,0.93815284
24.72099996,0.59917533,0.42446292,0.30890000,4.83763508,1.63545142,0.95499833
24.82100010,0.62012022,0.43642661,0.31700000,4.91761246,1.66428154,0.99012830
24.92100000,0.64251018,0.44876538,0.32610000,4.94748425,1.67875797,1.03451060
25.02099991,0.66501928,0.46124666,0.33400000,4.96191478,1.68893109,1.03281730
25.12100005,0.68823955,0.47307197,0.34000000,5.00137011,1.70539498,1.02629990
25.22099996,0.71076738,0.48744511,0.35710000,4.93190950,1.69348571,1.03560443
25.32100010,0.73713928,0.49978398,0.36320000,5.12162246,1.75249346,1.01990391
25.42100000,0.76157272,0.51266684,0.37120000,4.96645796,1.71406262,1.02709515
25.52200007,0.78590578,0.52590382,0.38130000,5.15231675,1.77344981,1.03561169
25.62199998,0.82347645,0.53854414,0.38330000,5.20577127,1.79062837,1.04584066
25.72199988,0.85025632,0.55181944,0.39240000,5.31867195,1.82850962,1.06948217
25.82200003,0.83982843,0.57114325,0.36930000,5.12115914,1.79438060,1.07977239
25.92199993,0.86290869,0.58729574,0.37530000,5.07035747,1.78942396,1.07307327
26.02200007,0.88182199,0.60262437,0.38330000,5.09492721,1.80636872,1.02228226
26.12199998,0.89307985,0.62082965,0.39230000,5.12506867,1.82996931,1.04261451
26.22199988,0.92192008,0.63401914,0.40030000,5.18071151,1.85081669,1.04698195
26.32200003,0.93885087,0.65340703,0.41340000,5.44598847,1.94116063,1.09203216
26.42199993,0.98480635,0.66505566,0.41940000,5.40494428,1.92795221,1.09745386
26.52200007,1.04992304,0.67644783,0.42850000,5.27482189,1.88356179,1.12039908
26.62199998,1.08125539,0.69079821,0.43550000,5.33583281,1.90639175,1.09908193
26.72199988,1.11210777,0.70732422,0.44860000,5.52930593,1.96938084,1.14292195
26.82299995,1.14354410,0.72201065,0.45770000,5.68815491,2.02047088,1.13847322
26.92300010,1.16946613,0.74394571,0.45760000,5.81814841,2.07214064,1.13458625
27.02300000,1.19956425,0.77181775,0.46570000,5.73776416,2.06844630,1.16934677
27.12299991,1.23229325,0.78828117,0.47470000,5.85371494,2.10868737,1.16305129
27.22300005,1.26405858,0.81238527,0.48170000,5.70441830,2.08105948,1.19227350
27.32299995,1.29588223,0.83549391,0.48780000,5.74014826,2.10528421,1.18011327
27.42300010,1.32792019,0.85937059,0.49180000,5.73338410,2.11807456,1.19578881
27.52300000,1.35409179,0.88102894,0.48990000,6.00897734,2.21099623,1.19444465
27.62299991,1.38713792,0.90075084,0.49990000,5.70542340,2.13454669,1.20172583
27.72300005,1.41518687,0.92448843,0.50390000,5.61587524,2.12468511,1.20124578
27.82299995,1.33422794,0.88698653,0.51970000,5.69082560,2.13172872,1.21758728
27.92300010,1.35039320,0.88780841,0.52780000,5.71150728,2.13384101,1.20500025
28.02399993,1.36350092,0.88120811,0.53880000,5.73001890,2.12878467,1.20418494
28.12400007,1.35970381,0.84130830,0.55090000,5.83613577,2.12028886,1.21644395
28.22399998,1.37661475,0.83572990,0.56200000,6.15036791,2.19965937,1.24116838
28.32399988,1.33340798,0.71710428,0.58400000,6.10776595,2.08120656,1.22232454
28.42400002,1.31187330,0.63640274,0.60210000,6.32860033,2.06975332,1.23509866
28.52399993,1.27436859,0.51641141,0.62220000,5.92585528,1.84540760,1.26907694
28.62400007,1.23774562,0.39739386,0.63820000,5.52566061,1.62251243,1.24935765
28.72399998,1.22647539,0.33245789,0.64930000,5.53328853,1.56297593,1.24271132
28.82399988,1.12460666,0.08714337,0.66450000,5.47266188,1.32944486,1.26452336
28.92400002,1.06251275,0.07790341,0.68150000,5.31194479,1.29202685,1.28301656
29.02399993,1.02983652,0.18377410,0.69660000,5.42061755,1.43828297,1.31600565
29.12400007,0.99790317,0.28786230,0.71270000,5.44279557,1.55783156,1.37290011
29.22399998,0.97823310,0.37310402,0.72870000,5.26713927,1.59850578,1.41083081
29.32500005,0.97861223,0.31004496,0.74470000,5.25050713,1.53058636,1.44044795
29.42499995,0.99412200,0.43910191,0.75890000,5.24584299,1.65387933,1.48261235
29.52500010,1.00070473,0.36498862,0.77580000,5.58901231,1.67593365,1.54820596
29.62500000,1.01065339,0.39291278,0.78990000,5.39194846,1.64471137,1.61848673
29.72499990,1.02325910,0.52974927,0.80510000,5.73346118,1.87552129,1.63583090
29.82500005,1.03389879,0.44282387,0.81700000,5.83712853,1.81517523,1.63513530
29.92499995,1.05217253,0.56874245,0.82820000,5.97455472,1.97513737,1.65589068
30.02500010,1.06364752,0.47884615,0.83710000,5.69434513,1.80190261,1.64794493
30.12500000,1.07426028,0.49599735,0.84410000,5.74361509,1.83009872,1.63331413
30.22499990,1.09489711,0.61525875,0.85730000,5.66735707,1.92167588,1.63645348
30.32500005,1.09288441,0.52357998,0.85820000,5.50674526,1.78468308,1.63410495
30.42499995,1.10058333,0.64788655,0.86340000,5.63038505,1.94211562,1.66179254
30.52600002,1.09764499,0.55194957,0.85930000,5.50210082,1.81036552,1.66494988
30.62599993,1.09094141,0.56005728,0.85130000,5.77620825,1.89870495,1.68765854
30.72600007,1.10911708,0.57178081,0.86330000,5.55451820,1.84189542,1.69681110
30.82599998,1.09588242,0.57856566,0.85540000,5.57285487,1.85770065,1.70532933
30.92599988,1.09950872,0.58890136,0.85830000,5.49502238,1.84476241,1.72960389
31.02600002,1.09910618,0.60035634,0.85840000,5.46765987,1.84851454,1.73793527
31.12599993,1.09909477,0.60823995,0.86440000,5.64419027,1.90683866,1.74226876
31.22600007,1.11011441,0.61867578,0.87240000,6.13112231,2.05324947,1.74104517
31.32599998,1.02504267,0.58984256,0.84320000,6.03614292,2.02158549,1.71737271
31.42599988,1.01179816,0.58800039,0.84510000,6.02836048,2.02130391,1.73421242
31.52600002,0.81459976,0.50196019,0.77060000,5.90627289,1.95672394,1.69879670
31.62599993,0.70290142,0.45185283,0.73020000,5.70643328,1.88143336,1.66559935
31.72700000,0.65021494,0.42647131,0.71810000,5.35734632,1.77136599,1.68246012
31.82699990,0.52763549,0.37285933,0.68070000,5.34103291,1.74811574,1.63996471
31.92700005,0.42990655,0.33144022,0.65950000,5.39005204,1.74862465,1.58490719
32.02699995,0.27991093,0.27271494,0.61000000,4.96674782,1.61181120,1.49569681
32.12700009,0.00696176,0.03025333,0.31690000,4.90659330,1.43014805,1.09719330
32.22700000,0.02836242,0.06000653,0.17090000,4.93516533,1.46195022,0.95781285
32.32699990,0.01009127,0.05320842,0.06790000,4.85986392,1.43885775,0.84135153
32.42700005,0.00820163,0.03861105,0.02400000,5.14311289,1.50572855,0.79178369
32.52699995,0.00631573,0.02898537,0.02300000,5.08655453,1.48048217,0.76537177
32.62700009,0.00315870,0.02553571,0.01610000,4.71501179,1.37177945,0.71411127
32.72700000,0.00366533,0.02346946,0.01500000,4.77032499,1.38537222,0.69296861
32.82699990,0.01792474,0.02101509,0.04700000,4.54469420,1.31437779,0.74067372
32.92700005,0.01718106,0.02206017,0.05000000,4.33938712,1.25697619,0.73737752
33.02799988,0.01587989,0.02239373,0.05400000,4.27523263,1.23935165,0.73012718
